Crane_Operation_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Crane_ID,Crane_Type,Operating_Hours,Downtime_Hours,Containers_Handled,Maintenance_Status
CRN05834,DR08931,PR00003,SR03392,QC-02,Quay Crane,9.63,1.04,256,Inspection
CRN05835,DR02013,PR00001,SR04690,QC-03,Quay Crane,5.67,0.97,130,Operational
CRN05836,DR01540,PR00005,SR00473,QC-08,Quay Crane,8.07,0.58,237,Operational
CRN05837,DR02157,PR00006,SR09569,QC-05,Quay Crane,6.52,1.54,187,Inspection
CRN05838,DR08588,PR00004,SR01286,QC-03,Quay Crane,6.02,0.88,122,Operational
CRN05839,DR09816,PR00006,SR05196,QC-01,Quay Crane,6.01,0.81,190,Operational
CRN05840,DR04293,PR00007,SR09870,QC-04,Quay Crane,7.95,0.35,222,Operational
CRN05841,DR02140,PR00003,SR09620,QC-03,RTG Crane,9.22,1.74,257,Maintenance
CRN05842,DR09035,PR00001,SR09506,QC-04,Quay Crane,8.99,0.82,279,Operational
CRN05843,DR05116,PR00002,SR00667,QC-04,Quay Crane,8.49,0.73,257,Operational
CRN05844,DR08626,PR00004,SR04214,QC-06,RTG Crane,7.41,0.75,219,Operational
CRN05845,DR05323,PR00003,SR07309,QC-08,Quay Crane,6.23,0.84,197,Operational
CRN05846,DR02753,PR00005,SR09290,QC-05,Quay Crane,8.6,2.12,208,Maintenance
CRN05847,DR07688,PR00004,SR01022,QC-08,Quay Crane,9.2,0.63,281,Operational
CRN05848,DR03198,PR00004,SR06062,QC-08,Quay Crane,6.56,1.01,143,Inspection
CRN05849,DR01879,PR00001,SR01783,QC-01,Quay Crane,6.53,0.53,165,Operational
CRN05850,DR02733,PR00002,SR00069,QC-01,RTG Crane,7.83,0.46,161,Operational
CRN05851,DR03413,PR00003,SR00296,QC-08,Quay Crane,5.68,0.67,194,Operational
CRN05852,DR08325,PR00006,SR06851,QC-01,RTG Crane,7.54,0.97,196,Operational
CRN05853,DR07451,PR00005,SR04174,QC-02,Quay Crane,4.22,0.62,95,Operational
CRN05854,DR00775,PR00004,SR08796,QC-02,Quay Crane,8.75,1.09,239,Inspection
CRN05855,DR05075,PR00005,SR06176,QC-05,Quay Crane,7.38,1.99,189,Maintenance
CRN05856,DR09050,PR00003,SR01154,QC-05,RTG Crane,7.4,2.01,125,Maintenance
CRN05857,DR00599,PR00001,SR07924,QC-01,Quay Crane,7.99,0.49,227,Operational
CRN05858,DR04049,PR00002,SR04529,QC-05,Quay Crane,6.48,1.7,207,Maintenance
CRN05859,DR01744,PR00001,SR04233,QC-01,RTG Crane,8.64,0.64,244,Operational
CRN05860,DR05979,PR00001,SR07406,QC-07,Quay Crane,8.98,1.04,228,Inspection
CRN05861,DR03195,PR00002,SR03024,QC-02,Quay Crane,8.32,0.87,218,Operational
CRN05862,DR04798,PR00006,SR05730,QC-02,RTG Crane,8.34,0.77,229,Operational
CRN05863,DR02527,PR00001,SR09531,QC-06,Quay Crane,10.0,1.1,288,Inspection
CRN05864,DR08601,PR00001,SR02389,QC-05,Quay Crane,9.61,2.03,257,Maintenance
CRN05865,DR09276,PR00001,SR09987,QC-06,Quay Crane,6.27,1.18,124,Inspection
CRN05866,DR00771,PR00002,SR03250,QC-02,RTG Crane,7.47,0.79,199,Operational
CRN05867,DR07426,PR00002,SR06509,QC-03,RTG Crane,4.66,1.58,142,Maintenance
CRN05868,DR05076,PR00001,SR08692,QC-03,Quay Crane,8.28,1.66,221,Maintenance
CRN05869,DR04495,PR00002,SR00326,QC-08,Quay Crane,6.38,0.3,128,Operational
CRN05870,DR07256,PR00007,SR06569,QC-07,Quay Crane,9.86,1.29,255,Inspection
CRN05871,DR01181,PR00002,SR05742,QC-08,RTG Crane,8.24,0.24,206,Operational
CRN05872,DR06048,PR00002,SR09573,QC-05,RTG Crane,6.49,2.13,160,Maintenance
CRN05873,DR01354,PR00003,SR04226,QC-06,RTG Crane,7.33,1.53,198,Inspection
CRN05874,DR05745,PR00002,SR07106,QC-02,Quay Crane,8.84,0.88,233,Operational
CRN05875,DR06526,PR00004,SR03489,QC-01,Quay Crane,8.4,0.46,217,Operational
CRN05876,DR02628,PR00003,SR08284,QC-05,Quay Crane,6.15,1.86,195,Maintenance
CRN05877,DR09777,PR00006,SR00205,QC-06,Quay Crane,9.31,0.82,236,Operational
CRN05878,DR03652,PR00007,SR00180,QC-06,Quay Crane,3.87,0.65,101,Operational
CRN05879,DR07680,PR00005,SR05662,QC-08,Quay Crane,5.12,0.07,89,Operational
CRN05880,DR09324,PR00002,SR05577,QC-03,Quay Crane,7.11,1.14,217,Inspection
CRN05881,DR06666,PR00003,SR07863,QC-02,Quay Crane,6.59,0.73,166,Operational
CRN05882,DR02775,PR00002,SR01740,QC-02,Quay Crane,7.62,0.68,182,Operational
CRN05883,DR03666,PR00006,SR09085,QC-01,Quay Crane,5.49,0.54,107,Operational
CRN05884,DR03498,PR00001,SR03561,QC-05,Quay Crane,6.1,1.86,147,Maintenance
CRN05885,DR04070,PR00004,SR06939,QC-03,RTG Crane,5.58,1.15,186,Inspection
CRN05886,DR01112,PR00002,SR05069,QC-04,RTG Crane,5.46,0.68,168,Operational
CRN05887,DR07758,PR00003,SR01744,QC-04,Quay Crane,7.06,0.7,184,Operational
CRN05888,DR07871,PR00002,SR05197,QC-05,Quay Crane,5.61,1.77,121,Maintenance
CRN05889,DR07636,PR00003,SR00638,QC-04,Quay Crane,6.48,0.87,214,Operational
CRN05890,DR00636,PR00005,SR05710,QC-07,Quay Crane,6.54,1.85,139,Maintenance
CRN05891,DR04540,PR00004,SR07553,QC-04,Quay Crane,7.17,0.9,197,Operational
CRN05892,DR04843,PR00002,SR09951,QC-08,Quay Crane,4.64,0.57,120,Operational
CRN05893,DR09402,PR00001,SR00853,QC-04,RTG Crane,7.81,0.47,261,Operational
CRN05894,DR07242,PR00006,SR00931,QC-02,RTG Crane,6.23,1.46,155,Inspection
CRN05895,DR04252,PR00003,SR03659,QC-07,Quay Crane,7.65,1.35,272,Inspection
CRN05896,DR01415,PR00004,SR07377,QC-03,Quay Crane,6.96,1.34,190,Inspection
CRN05897,DR01510,PR00003,SR03066,QC-04,Quay Crane,7.67,0.89,167,Operational
CRN05898,DR05264,PR00004,SR09648,QC-03,Quay Crane,7.5,1.42,227,Inspection
CRN05899,DR04763,PR00004,SR09435,QC-07,Quay Crane,9.82,1.39,306,Inspection
CRN05900,DR04395,PR00001,SR07769,QC-05,Quay Crane,4.97,1.89,127,Maintenance
CRN05901,DR05876,PR00003,SR05349,QC-03,Quay Crane,9.78,1.12,289,Inspection
CRN05902,DR06055,PR00003,SR01205,QC-06,Quay Crane,9.03,0.89,306,Operational
CRN05903,DR07612,PR00001,SR08295,QC-02,Quay Crane,6.68,0.49,202,Operational
CRN05904,DR04310,PR00005,SR00267,QC-03,Quay Crane,8.35,1.5,172,Inspection
CRN05905,DR01849,PR00002,SR06098,QC-03,Quay Crane,10.0,1.49,237,Inspection
CRN05906,DR08687,PR00001,SR00119,QC-07,Quay Crane,5.09,1.4,128,Inspection
CRN05907,DR00268,PR00006,SR07400,QC-06,Quay Crane,7.54,1.21,192,Inspection
CRN05908,DR02808,PR00006,SR00450,QC-07,Quay Crane,5.51,0.56,124,Operational
CRN05909,DR08892,PR00002,SR05160,QC-01,Quay Crane,7.76,0.48,250,Operational
CRN05910,DR06589,PR00005,SR05015,QC-06,Quay Crane,8.67,0.89,224,Operational
CRN05911,DR01682,PR00001,SR05303,QC-02,Quay Crane,5.72,0.69,217,Operational
CRN05912,DR01062,PR00005,SR03829,QC-08,RTG Crane,6.37,0.62,164,Operational
CRN05913,DR03428,PR00003,SR01669,QC-05,Quay Crane,7.15,1.57,206,Maintenance
CRN05914,DR08854,PR00006,SR08912,QC-08,Quay Crane,8.61,0.92,281,Operational
CRN05915,DR08728,PR00003,SR03859,QC-05,Quay Crane,8.83,1.39,257,Inspection
CRN05916,DR08509,PR00002,SR02419,QC-03,Quay Crane,7.99,0.99,228,Operational
CRN05917,DR03519,PR00006,SR09037,QC-08,Quay Crane,7.68,0.33,242,Operational
CRN05918,DR05794,PR00001,SR07823,QC-04,Quay Crane,7.28,0.84,229,Operational
CRN05919,DR03870,PR00001,SR00742,QC-01,Quay Crane,8.64,0.36,252,Operational
CRN05920,DR03481,PR00003,SR02939,QC-03,Quay Crane,8.06,1.62,225,Maintenance
CRN05921,DR09303,PR00004,SR02456,QC-08,Quay Crane,8.39,0.31,264,Operational
CRN05922,DR09216,PR00001,SR06649,QC-01,Quay Crane,7.58,0.52,203,Operational
CRN05923,DR01188,PR00004,SR03203,QC-02,RTG Crane,5.35,0.89,117,Operational
CRN05924,DR06657,PR00003,SR09470,QC-01,Quay Crane,5.52,0.64,207,Operational
CRN05925,DR07312,PR00004,SR07079,QC-05,Quay Crane,7.99,1.57,209,Maintenance
CRN05926,DR07347,PR00007,SR02770,QC-07,Quay Crane,6.54,1.21,145,Inspection
CRN05927,DR09517,PR00003,SR09293,QC-01,Quay Crane,7.96,0.05,238,Operational
CRN05928,DR07934,PR00004,SR00478,QC-07,Quay Crane,6.58,1.85,116,Maintenance
CRN05929,DR09914,PR00003,SR02064,QC-02,Quay Crane,6.07,1.08,177,Inspection
CRN05930,DR04125,PR00001,SR08557,QC-03,Quay Crane,8.31,1.58,210,Maintenance
CRN05931,DR04302,PR00006,SR06212,QC-06,Quay Crane,5.26,0.88,80,Operational
CRN05932,DR04374,PR00006,SR08222,QC-08,Quay Crane,8.1,0.58,223,Operational
CRN05933,DR00209,PR00006,SR02327,QC-08,Quay Crane,6.68,0.78,151,Operational
CRN05934,DR00066,PR00007,SR09627,QC-02,Quay Crane,6.09,0.75,170,Operational
CRN05935,DR04046,PR00003,SR05742,QC-08,Quay Crane,6.62,0.76,169,Operational
CRN05936,DR07418,PR00004,SR05674,QC-07,Quay Crane,7.43,1.56,166,Maintenance
CRN05937,DR07900,PR00001,SR05099,QC-04,Quay Crane,9.86,0.43,287,Operational
CRN05938,DR05709,PR00007,SR06010,QC-06,RTG Crane,7.95,1.19,166,Inspection
CRN05939,DR02254,PR00004,SR04661,QC-06,Quay Crane,8.87,0.72,216,Operational
CRN05940,DR09165,PR00002,SR01422,QC-08,Quay Crane,8.3,0.38,231,Operational
CRN05941,DR07430,PR00006,SR01246,QC-04,Quay Crane,7.52,0.69,202,Operational
CRN05942,DR08631,PR00004,SR03044,QC-07,RTG Crane,6.61,1.31,157,Inspection
CRN05943,DR09357,PR00007,SR04054,QC-07,RTG Crane,6.6,0.78,151,Operational
CRN05944,DR01736,PR00005,SR01936,QC-02,Quay Crane,6.93,1.13,156,Inspection
CRN05945,DR04743,PR00006,SR09290,QC-04,RTG Crane,8.79,0.43,260,Operational
CRN05946,DR08903,PR00004,SR08410,QC-07,RTG Crane,10.0,0.57,279,Operational
CRN05947,DR08880,PR00003,SR08350,QC-08,Quay Crane,6.72,0.47,212,Operational
CRN05948,DR04897,PR00005,SR03790,QC-01,Quay Crane,7.54,0.25,166,Operational
CRN05949,DR09701,PR00001,SR05294,QC-08,Quay Crane,7.34,0.62,218,Operational
CRN05950,DR04238,PR00001,SR03487,QC-08,Quay Crane,6.61,0.67,178,Operational
CRN05951,DR09693,PR00007,SR02613,QC-06,Quay Crane,4.26,0.61,104,Operational
CRN05952,DR01242,PR00007,SR01697,QC-03,Quay Crane,9.34,1.29,252,Inspection
CRN05953,DR04914,PR00007,SR08771,QC-08,Quay Crane,8.03,0.88,223,Operational
CRN05954,DR00646,PR00001,SR09818,QC-03,Quay Crane,8.11,1.87,209,Maintenance
CRN05955,DR07546,PR00002,SR09629,QC-01,Quay Crane,6.45,0.47,140,Operational
CRN05956,DR00696,PR00007,SR07087,QC-01,Quay Crane,8.21,0.62,203,Operational
CRN05957,DR09055,PR00001,SR01772,QC-04,Quay Crane,5.51,0.48,158,Operational
CRN05958,DR04646,PR00003,SR09265,QC-05,Quay Crane,7.69,1.79,200,Maintenance
CRN05959,DR01476,PR00002,SR02374,QC-02,RTG Crane,5.69,1.11,124,Inspection
CRN05960,DR06536,PR00006,SR06840,QC-01,RTG Crane,5.75,0.44,183,Operational
CRN05961,DR06970,PR00003,SR04529,QC-01,RTG Crane,7.14,0.35,198,Operational
CRN05962,DR09985,PR00002,SR02162,QC-06,Quay Crane,6.74,0.91,191,Operational
CRN05963,DR03711,PR00003,SR06697,QC-03,Quay Crane,9.64,1.14,301,Inspection
CRN05964,DR04552,PR00001,SR07675,QC-06,Quay Crane,4.66,0.76,132,Operational
CRN05965,DR09601,PR00005,SR04017,QC-03,Quay Crane,8.01,1.4,198,Inspection
CRN05966,DR02952,PR00004,SR07276,QC-02,Quay Crane,8.82,0.59,188,Operational
CRN05967,DR00560,PR00004,SR02216,QC-01,Quay Crane,6.2,0.05,137,Operational
CRN05968,DR08289,PR00003,SR07626,QC-01,Quay Crane,6.79,0.4,146,Operational
CRN05969,DR08510,PR00002,SR03145,QC-04,RTG Crane,8.29,0.53,180,Operational
CRN05970,DR02461,PR00001,SR00982,QC-01,Quay Crane,5.83,0.55,155,Operational
CRN05971,DR07042,PR00007,SR08564,QC-08,RTG Crane,7.24,0.74,126,Operational
CRN05972,DR00686,PR00003,SR02045,QC-03,Quay Crane,7.01,1.36,177,Inspection
CRN05973,DR08020,PR00003,SR07146,QC-08,RTG Crane,7.77,0.43,212,Operational
CRN05974,DR05375,PR00003,SR05640,QC-01,Quay Crane,7.45,0.6,210,Operational
CRN05975,DR03202,PR00007,SR05841,QC-01,Quay Crane,7.06,0.72,206,Operational
CRN05976,DR05108,PR00006,SR02344,QC-04,RTG Crane,7.15,0.52,205,Operational
CRN05977,DR07221,PR00001,SR00515,QC-07,Quay Crane,6.55,1.13,190,Inspection
CRN05978,DR09292,PR00004,SR05829,QC-06,Quay Crane,8.4,1.4,196,Inspection
CRN05979,DR00877,PR00003,SR03048,QC-02,Quay Crane,7.51,0.98,183,Operational
CRN05980,DR01031,PR00006,SR02184,QC-04,Quay Crane,7.4,1.04,285,Inspection
CRN05981,DR09259,PR00007,SR09259,QC-05,Quay Crane,9.51,1.9,275,Maintenance
CRN05982,DR07154,PR00005,SR03549,QC-03,Quay Crane,8.44,1.19,255,Inspection
CRN05983,DR07707,PR00006,SR09163,QC-02,Quay Crane,6.42,0.99,122,Operational
CRN05984,DR06775,PR00003,SR09517,QC-04,RTG Crane,10.0,0.59,310,Operational
CRN05985,DR09163,PR00003,SR03672,QC-04,Quay Crane,6.63,0.37,125,Operational
CRN05986,DR01499,PR00004,SR08074,QC-02,Quay Crane,10.0,0.6,222,Operational
CRN05987,DR01833,PR00005,SR00740,QC-03,Quay Crane,2.5,1.44,80,Inspection
CRN05988,DR04426,PR00002,SR06683,QC-02,Quay Crane,6.47,0.79,220,Operational
CRN05989,DR05245,PR00003,SR06624,QC-05,Quay Crane,7.05,1.76,143,Maintenance
CRN05990,DR08130,PR00001,SR06271,QC-07,Quay Crane,6.95,1.1,148,Inspection
CRN05991,DR03503,PR00002,SR05977,QC-02,Quay Crane,6.78,0.8,165,Operational
CRN05992,DR08555,PR00006,SR06941,QC-08,Quay Crane,7.98,0.93,139,Operational
CRN05993,DR02593,PR00001,SR02767,QC-01,Quay Crane,6.42,0.09,185,Operational
CRN05994,DR00277,PR00006,SR03577,QC-08,Quay Crane,7.34,0.68,215,Operational
CRN05995,DR02794,PR00003,SR08046,QC-08,Quay Crane,7.68,0.9,184,Operational
CRN05996,DR02235,PR00004,SR04435,QC-05,RTG Crane,10.0,1.9,191,Maintenance
CRN05997,DR01184,PR00007,SR06977,QC-06,RTG Crane,9.61,1.07,235,Inspection
CRN05998,DR03036,PR00006,SR05168,QC-07,RTG Crane,8.14,1.47,253,Inspection
CRN05999,DR06898,PR00006,SR08767,QC-02,Quay Crane,9.43,0.6,282,Operational
CRN06000,DR01992,PR00002,SR02878,QC-03,Quay Crane,3.94,1.39,95,Inspection
CRN06001,DR04046,PR00003,SR06777,QC-03,Quay Crane,4.99,1.05,126,Inspection
CRN06002,DR05505,PR00005,SR05947,QC-03,RTG Crane,6.9,1.54,167,Inspection
CRN06003,DR06538,PR00005,SR00153,QC-03,Quay Crane,5.61,1.75,165,Maintenance
CRN06004,DR08576,PR00006,SR06315,QC-06,Quay Crane,8.05,1.11,237,Inspection
CRN06005,DR06147,PR00005,SR08599,QC-03,Quay Crane,8.55,1.1,187,Inspection
CRN06006,DR00964,PR00002,SR08673,QC-03,Quay Crane,6.9,1.98,165,Maintenance
CRN06007,DR04888,PR00002,SR09493,QC-06,Quay Crane,6.05,1.22,143,Inspection
CRN06008,DR04577,PR00007,SR07746,QC-07,Quay Crane,9.29,1.0,284,Operational
CRN06009,DR01953,PR00004,SR00921,QC-01,Quay Crane,4.42,0.59,150,Operational
CRN06010,DR06290,PR00005,SR06930,QC-04,Quay Crane,6.77,0.58,160,Operational
CRN06011,DR09341,PR00004,SR04122,QC-03,Quay Crane,5.7,1.36,161,Inspection
CRN06012,DR00320,PR00007,SR04541,QC-05,Quay Crane,7.13,2.06,199,Maintenance
CRN06013,DR08107,PR00006,SR03001,QC-04,Quay Crane,6.68,0.6,178,Operational
CRN06014,DR02107,PR00002,SR05843,QC-05,Quay Crane,6.91,1.56,179,Maintenance
CRN06015,DR04602,PR00006,SR05824,QC-07,Quay Crane,7.63,0.87,245,Operational
CRN06016,DR08133,PR00002,SR08737,QC-04,Quay Crane,10.0,0.69,258,Operational
CRN06017,DR00417,PR00003,SR02027,QC-04,RTG Crane,8.83,0.9,275,Operational
CRN06018,DR05388,PR00006,SR02446,QC-03,Quay Crane,6.75,0.93,212,Operational
CRN06019,DR03234,PR00002,SR03964,QC-01,Quay Crane,6.41,0.53,181,Operational
CRN06020,DR00683,PR00002,SR06682,QC-02,RTG Crane,7.85,0.82,187,Operational
CRN06021,DR04385,PR00004,SR09770,QC-02,Quay Crane,4.91,0.65,146,Operational
CRN06022,DR01879,PR00007,SR01346,QC-04,Quay Crane,4.02,0.38,117,Operational
CRN06023,DR02444,PR00001,SR01514,QC-06,Quay Crane,7.42,1.0,148,Operational
CRN06024,DR00076,PR00005,SR09462,QC-04,Quay Crane,7.05,0.78,207,Operational
CRN06025,DR03982,PR00003,SR09941,QC-04,Quay Crane,9.33,0.68,234,Operational
CRN06026,DR01057,PR00003,SR09056,QC-05,Quay Crane,6.98,1.85,192,Maintenance
CRN06027,DR08483,PR00005,SR01238,QC-03,RTG Crane,8.41,1.26,264,Inspection
CRN06028,DR05818,PR00004,SR04647,QC-07,RTG Crane,7.93,1.15,155,Inspection
CRN06029,DR08417,PR00006,SR08120,QC-04,Quay Crane,7.17,1.16,157,Inspection
CRN06030,DR05086,PR00005,SR01344,QC-04,Quay Crane,5.53,0.76,111,Operational
CRN06031,DR02013,PR00007,SR05510,QC-05,Quay Crane,7.11,2.05,149,Maintenance
CRN06032,DR00383,PR00006,SR02658,QC-03,Quay Crane,5.44,1.13,145,Inspection
CRN06033,DR05984,PR00001,SR03324,QC-01,RTG Crane,6.15,0.33,156,Operational
CRN06034,DR05237,PR00005,SR01315,QC-04,Quay Crane,5.26,0.73,93,Operational
CRN06035,DR01798,PR00004,SR07210,QC-07,Quay Crane,9.03,1.02,193,Inspection
CRN06036,DR05419,PR00001,SR09506,QC-08,Quay Crane,7.03,0.38,119,Operational
CRN06037,DR02122,PR00004,SR05295,QC-07,RTG Crane,5.69,1.0,167,Operational
CRN06038,DR04634,PR00005,SR02436,QC-02,Quay Crane,5.34,0.69,121,Operational
CRN06039,DR02457,PR00001,SR07338,QC-02,Quay Crane,8.68,1.37,190,Inspection
CRN06040,DR07471,PR00003,SR06148,QC-07,Quay Crane,8.34,1.68,193,Maintenance
CRN06041,DR06519,PR00004,SR06293,QC-06,Quay Crane,5.27,1.25,134,Inspection
CRN06042,DR05338,PR00003,SR08081,QC-06,Quay Crane,8.07,1.24,195,Inspection
CRN06043,DR05333,PR00006,SR03097,QC-02,Quay Crane,6.26,1.03,190,Inspection
CRN06044,DR07786,PR00001,SR01906,QC-02,Quay Crane,8.36,0.46,238,Operational
CRN06045,DR03273,PR00005,SR01121,QC-04,Quay Crane,4.87,0.9,117,Operational
CRN06046,DR07850,PR00005,SR09698,QC-03,RTG Crane,7.21,0.94,157,Operational
CRN06047,DR09631,PR00003,SR00634,QC-03,Quay Crane,7.7,1.74,229,Maintenance
CRN06048,DR08875,PR00003,SR01082,QC-08,Quay Crane,9.5,0.75,278,Operational
CRN06049,DR01163,PR00001,SR06110,QC-03,Quay Crane,6.12,1.15,97,Inspection
CRN06050,DR07320,PR00001,SR07568,QC-07,Quay Crane,5.71,1.3,172,Inspection
CRN06051,DR05544,PR00003,SR06688,QC-07,Quay Crane,5.38,0.95,156,Operational
CRN06052,DR09513,PR00002,SR08622,QC-04,Quay Crane,5.84,0.66,170,Operational
CRN06053,DR00712,PR00006,SR00011,QC-08,Quay Crane,9.13,0.6,270,Operational
CRN06054,DR08247,PR00004,SR09769,QC-04,Quay Crane,5.68,0.62,160,Operational
CRN06055,DR03347,PR00001,SR03292,QC-04,Quay Crane,7.58,1.15,245,Inspection
CRN06056,DR06433,PR00002,SR07464,QC-02,RTG Crane,7.56,0.98,194,Operational
CRN06057,DR06286,PR00006,SR01875,QC-06,Quay Crane,5.44,1.1,50,Inspection
CRN06058,DR00558,PR00002,SR03664,QC-03,Quay Crane,7.97,1.23,225,Inspection
CRN06059,DR04140,PR00005,SR01394,QC-04,Quay Crane,8.55,0.64,261,Operational
CRN06060,DR06974,PR00001,SR07719,QC-07,RTG Crane,6.36,1.45,163,Inspection
CRN06061,DR02511,PR00007,SR00233,QC-07,Quay Crane,6.88,1.07,163,Inspection
CRN06062,DR07826,PR00003,SR02553,QC-01,Quay Crane,6.61,0.42,211,Operational
CRN06063,DR02013,PR00003,SR03549,QC-07,Quay Crane,5.41,1.23,146,Inspection
CRN06064,DR03790,PR00004,SR06878,QC-06,Quay Crane,7.8,1.02,148,Inspection
CRN06065,DR07368,PR00003,SR05634,QC-06,Quay Crane,7.11,0.87,179,Operational
CRN06066,DR09580,PR00005,SR08991,QC-01,Quay Crane,7.49,0.46,167,Operational
CRN06067,DR00517,PR00001,SR04029,QC-05,RTG Crane,3.91,1.52,96,Inspection
CRN06068,DR06474,PR00001,SR08179,QC-01,Quay Crane,7.71,0.74,180,Operational
CRN06069,DR07779,PR00001,SR00707,QC-06,Quay Crane,9.11,0.78,295,Operational
CRN06070,DR08605,PR00004,SR06602,QC-01,Quay Crane,6.28,0.54,111,Operational
CRN06071,DR04441,PR00006,SR05002,QC-01,Quay Crane,5.85,0.05,229,Operational
CRN06072,DR09895,PR00001,SR07714,QC-02,Quay Crane,8.26,1.0,291,Operational
CRN06073,DR04434,PR00006,SR06632,QC-05,Quay Crane,5.32,2.12,106,Maintenance
CRN06074,DR04883,PR00006,SR09139,QC-04,Quay Crane,3.48,0.88,67,Operational
CRN06075,DR08908,PR00001,SR04326,QC-05,Quay Crane,7.43,2.04,208,Maintenance
CRN06076,DR08164,PR00001,SR05147,QC-03,Quay Crane,6.28,1.29,201,Inspection
CRN06077,DR08278,PR00002,SR00031,QC-06,Quay Crane,8.13,1.41,186,Inspection
CRN06078,DR08021,PR00001,SR01996,QC-04,Quay Crane,7.28,0.64,182,Operational
CRN06079,DR06511,PR00005,SR06057,QC-04,Quay Crane,8.17,1.07,265,Inspection
CRN06080,DR07015,PR00003,SR02895,QC-08,Quay Crane,7.39,0.5,222,Operational
CRN06081,DR07005,PR00003,SR07914,QC-03,Quay Crane,8.44,1.81,213,Maintenance
CRN06082,DR00029,PR00005,SR00672,QC-06,RTG Crane,10.0,0.97,263,Operational
CRN06083,DR05483,PR00002,SR03764,QC-02,Quay Crane,6.56,0.6,230,Operational
CRN06084,DR05246,PR00006,SR02085,QC-07,RTG Crane,6.9,0.67,178,Operational
CRN06085,DR07704,PR00004,SR04737,QC-02,Quay Crane,5.51,0.7,122,Operational
CRN06086,DR07502,PR00002,SR09411,QC-07,Quay Crane,6.81,1.44,184,Inspection
CRN06087,DR01594,PR00003,SR09506,QC-01,Quay Crane,7.19,0.35,218,Operational
CRN06088,DR03685,PR00002,SR02701,QC-03,Quay Crane,6.58,0.96,144,Operational
CRN06089,DR09035,PR00007,SR09353,QC-06,Quay Crane,7.32,0.9,201,Operational
CRN06090,DR04759,PR00003,SR00492,QC-01,Quay Crane,7.37,0.97,195,Operational
CRN06091,DR02942,PR00006,SR02025,QC-08,Quay Crane,7.55,1.04,214,Inspection
CRN06092,DR05965,PR00007,SR00602,QC-04,RTG Crane,6.56,0.05,219,Operational
CRN06093,DR03315,PR00003,SR04735,QC-04,Quay Crane,4.77,0.85,134,Operational
CRN06094,DR05328,PR00005,SR04562,QC-05,Quay Crane,8.21,1.97,236,Maintenance
CRN06095,DR05186,PR00004,SR07143,QC-08,RTG Crane,6.7,0.26,163,Operational
CRN06096,DR03078,PR00001,SR04281,QC-02,Quay Crane,8.34,0.81,229,Operational
CRN06097,DR08587,PR00007,SR02800,QC-04,Quay Crane,6.61,1.15,143,Inspection
CRN06098,DR07768,PR00003,SR00032,QC-02,Quay Crane,5.08,0.91,99,Operational
CRN06099,DR06529,PR00006,SR04832,QC-08,Quay Crane,6.7,0.94,202,Operational
CRN06100,DR06380,PR00004,SR00562,QC-08,RTG Crane,4.34,0.29,116,Operational
CRN06101,DR02087,PR00001,SR03680,QC-03,Quay Crane,5.73,1.57,162,Maintenance
CRN06102,DR07000,PR00003,SR02473,QC-06,Quay Crane,6.72,0.93,172,Operational
CRN06103,DR04044,PR00001,SR02361,QC-06,Quay Crane,5.34,0.86,113,Operational
CRN06104,DR02399,PR00001,SR06382,QC-03,Quay Crane,6.83,1.14,248,Inspection
CRN06105,DR07982,PR00005,SR05400,QC-08,Quay Crane,5.75,0.47,128,Operational
CRN06106,DR07757,PR00001,SR00242,QC-04,Quay Crane,8.03,0.71,208,Operational
CRN06107,DR05267,PR00007,SR01675,QC-07,Quay Crane,4.17,1.06,171,Inspection
CRN06108,DR00623,PR00003,SR01936,QC-05,Quay Crane,7.57,2.07,185,Maintenance
CRN06109,DR04017,PR00003,SR08529,QC-06,Quay Crane,6.98,0.42,182,Operational
CRN06110,DR03383,PR00002,SR03177,QC-03,Quay Crane,6.09,1.59,145,Maintenance
CRN06111,DR04476,PR00001,SR07253,QC-05,Quay Crane,6.9,1.42,124,Inspection
CRN06112,DR07339,PR00004,SR00401,QC-08,Quay Crane,7.72,0.4,187,Operational
CRN06113,DR05203,PR00002,SR02049,QC-05,Quay Crane,3.56,2.07,102,Maintenance
CRN06114,DR05380,PR00004,SR03256,QC-03,Quay Crane,8.08,1.58,190,Maintenance
CRN06115,DR00805,PR00004,SR02962,QC-06,Quay Crane,9.58,1.05,193,Inspection
CRN06116,DR05149,PR00002,SR01136,QC-07,Quay Crane,5.13,1.44,87,Inspection
CRN06117,DR05978,PR00003,SR09256,QC-08,Quay Crane,9.84,0.69,284,Operational
CRN06118,DR00693,PR00002,SR07377,QC-05,Quay Crane,8.54,1.8,216,Maintenance
CRN06119,DR03734,PR00002,SR07866,QC-03,Quay Crane,6.06,1.26,222,Inspection
CRN06120,DR08719,PR00005,SR00091,QC-05,Quay Crane,7.35,1.82,145,Maintenance
CRN06121,DR00505,PR00001,SR06579,QC-03,Quay Crane,6.29,1.37,163,Inspection
CRN06122,DR05621,PR00002,SR07976,QC-04,Quay Crane,7.4,0.63,184,Operational
CRN06123,DR05837,PR00003,SR07336,QC-02,Quay Crane,9.72,0.61,259,Operational
CRN06124,DR02061,PR00003,SR05892,QC-03,Quay Crane,8.01,0.96,168,Operational
CRN06125,DR05000,PR00007,SR07074,QC-07,Quay Crane,6.73,0.97,152,Operational
