Movement_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Container_ID,Movement_Type,Status,Movement_Time_Min,Dwell_Time_Hours,Customs_Delay_Hours
MV05389,DR08317,PR00003,SR06798,CONT02365,Import,Loaded,99,45.3,0.0
MV05390,DR09298,PR00003,SR06750,CONT08737,Import,Gate Out,64,58.9,0.0
MV05391,DR08253,PR00003,SR08183,CONT07125,Import,In Yard,48,13.5,2.5
MV05392,DR02154,PR00006,SR02825,CONT06757,Export,Loaded,96,64.6,0.0
MV05393,DR03898,PR00001,SR06855,CONT04223,Import,Loaded,12,31.9,0.0
MV05394,DR07235,PR00004,SR03894,CONT08725,Transshipment,In Yard,98,54.7,0.0
MV05395,DR06676,PR00007,SR08765,CONT07525,Import,In Yard,98,60.1,0.0
MV05396,DR05388,PR00007,SR05510,CONT03459,Import,Loaded,115,55.5,0.0
MV05397,DR04756,PR00001,SR00262,CONT00901,Import,In Yard,114,46.9,0.0
MV05398,DR09022,PR00007,SR04200,CONT05299,Import,In Yard,100,47.9,1.5
MV05399,DR08009,PR00001,SR08544,CONT06461,Import,Discharged,130,68.0,0.0
MV05400,DR00749,PR00003,SR03398,CONT07636,Export,Gate Out,67,47.5,0.0
MV05401,DR06571,PR00002,SR02477,CONT09709,Import,Loaded,54,38.4,0.0
MV05402,DR07087,PR00004,SR09580,CONT00270,Export,In Yard,79,64.1,0.0
MV05403,DR04918,PR00001,SR03965,CONT06522,Import,Loaded,79,33.5,0.0
MV05404,DR09688,PR00002,SR02634,CONT07674,Export,In Yard,89,42.3,0.0
MV05405,DR03280,PR00002,SR03525,CONT02164,Export,In Yard,63,49.7,0.0
MV05406,DR05763,PR00007,SR03403,CONT05877,Import,Discharged,89,74.1,0.0
MV05407,DR00085,PR00004,SR00115,CONT06888,Import,In Yard,77,45.1,0.0
MV05408,DR03064,PR00005,SR01053,CONT06966,Export,Discharged,55,53.0,0.0
MV05409,DR09685,PR00005,SR01234,CONT00638,Export,Gate Out,95,23.4,0.0
MV05410,DR06607,PR00003,SR09868,CONT08738,Import,In Yard,57,57.7,0.0
MV05411,DR06769,PR00001,SR07731,CONT03340,Export,Loaded,53,21.9,0.0
MV05412,DR00233,PR00001,SR08163,CONT04498,Import,Loaded,71,37.0,0.0
MV05413,DR00731,PR00003,SR01943,CONT01868,Import,Customs Hold,71,39.4,10.0
MV05414,DR05536,PR00007,SR02039,CONT02634,Import,Discharged,70,36.6,0.0
MV05415,DR01083,PR00002,SR04735,CONT06433,Export,In Yard,28,14.3,0.0
MV05416,DR03900,PR00005,SR01995,CONT09637,Import,In Yard,79,25.9,0.0
MV05417,DR03753,PR00006,SR08089,CONT05363,Export,In Yard,99,54.8,0.0
MV05418,DR01148,PR00007,SR03851,CONT09221,Import,In Yard,87,66.5,0.0
MV05419,DR09565,PR00002,SR00325,CONT09927,Import,Discharged,80,55.9,0.0
MV05420,DR09108,PR00007,SR04283,CONT03696,Import,Loaded,62,50.0,0.0
MV05421,DR08917,PR00004,SR01445,CONT02656,Export,In Yard,70,42.5,0.0
MV05422,DR04763,PR00003,SR04073,CONT00402,Export,Gate Out,75,55.4,4.5
MV05423,DR01147,PR00005,SR02485,CONT05705,Export,In Yard,106,63.2,0.0
MV05424,DR08797,PR00002,SR04207,CONT03731,Import,Loaded,66,39.0,0.0
MV05425,DR09139,PR00006,SR08294,CONT09697,Import,In Yard,112,55.5,0.0
MV05426,DR02581,PR00004,SR03273,CONT01122,Import,Gate Out,70,49.1,0.0
MV05427,DR07129,PR00006,SR02132,CONT02028,Export,Discharged,98,58.6,0.0
MV05428,DR03130,PR00006,SR02063,CONT00118,Export,Discharged,107,29.7,0.0
MV05429,DR08484,PR00004,SR01175,CONT07114,Export,Gate Out,78,46.7,0.0
MV05430,DR09851,PR00001,SR02698,CONT04731,Import,Customs Hold,65,41.2,11.6
MV05431,DR03563,PR00002,SR02180,CONT09885,Export,Gate Out,104,20.9,0.0
MV05432,DR05529,PR00006,SR02949,CONT02686,Export,In Yard,117,55.4,0.0
MV05433,DR06063,PR00004,SR03872,CONT09742,Export,Loaded,71,52.5,0.0
MV05434,DR03760,PR00006,SR05473,CONT04750,Export,In Yard,91,22.2,0.0
MV05435,DR09740,PR00003,SR02439,CONT08458,Import,In Yard,100,43.6,0.0
MV05436,DR07502,PR00003,SR00770,CONT05264,Import,Discharged,94,42.1,0.0
MV05437,DR04071,PR00006,SR04077,CONT07481,Transshipment,Gate Out,98,33.9,0.0
MV05438,DR00569,PR00005,SR01752,CONT05971,Import,Discharged,65,34.2,0.0
MV05439,DR02346,PR00003,SR06807,CONT07640,Export,In Yard,106,38.2,2.1
MV05440,DR07685,PR00001,SR05466,CONT01761,Transshipment,Loaded,34,43.9,0.0
MV05441,DR00166,PR00006,SR00490,CONT01017,Export,Discharged,117,67.7,0.0
MV05442,DR01510,PR00006,SR03186,CONT06327,Export,In Yard,101,52.7,0.0
MV05443,DR04620,PR00003,SR05990,CONT01112,Import,Gate Out,83,27.1,0.0
MV05444,DR00197,PR00004,SR05782,CONT07859,Export,Loaded,69,48.8,0.0
MV05445,DR02162,PR00002,SR01254,CONT09365,Transshipment,Discharged,93,51.4,0.0
MV05446,DR09939,PR00003,SR08373,CONT05475,Transshipment,Loaded,54,5.0,0.0
MV05447,DR09545,PR00001,SR04432,CONT07421,Import,Discharged,70,60.1,0.0
MV05448,DR02016,PR00002,SR08672,CONT09495,Transshipment,Loaded,104,49.2,0.0
MV05449,DR04317,PR00006,SR01252,CONT04651,Import,Loaded,71,43.7,0.0
MV05450,DR08985,PR00003,SR01223,CONT05040,Export,Discharged,78,14.3,0.0
MV05451,DR00670,PR00006,SR05560,CONT00061,Import,In Yard,109,74.5,0.0
MV05452,DR05036,PR00003,SR02428,CONT09950,Import,In Yard,64,41.4,0.0
MV05453,DR08447,PR00001,SR01612,CONT00229,Export,Gate Out,74,48.1,0.0
MV05454,DR01644,PR00003,SR07087,CONT05359,Export,In Yard,113,31.8,0.0
MV05455,DR09626,PR00001,SR08684,CONT05227,Transshipment,In Yard,72,40.7,0.0
MV05456,DR05213,PR00005,SR05346,CONT08115,Import,Loaded,78,54.9,0.0
MV05457,DR00222,PR00007,SR06452,CONT06597,Export,Gate Out,100,45.0,0.0
MV05458,DR01940,PR00005,SR00768,CONT09278,Import,Loaded,85,29.2,0.0
MV05459,DR09007,PR00005,SR09538,CONT01206,Import,Discharged,121,51.2,0.0
MV05460,DR00752,PR00006,SR09012,CONT01688,Import,Customs Hold,125,37.1,8.4
MV05461,DR07377,PR00005,SR09531,CONT00622,Export,In Yard,43,34.9,0.0
MV05462,DR03063,PR00004,SR06646,CONT07786,Export,Gate Out,128,65.6,0.0
MV05463,DR01670,PR00005,SR07208,CONT09392,Import,Gate Out,93,49.1,0.0
MV05464,DR04845,PR00003,SR00161,CONT08232,Import,Gate Out,46,35.9,0.0
MV05465,DR07473,PR00001,SR03282,CONT00082,Export,In Yard,61,22.7,3.1
MV05466,DR06655,PR00005,SR02692,CONT01858,Export,Gate Out,55,41.4,0.0
MV05467,DR03124,PR00005,SR04012,CONT00774,Export,Loaded,104,46.0,0.0
MV05468,DR03406,PR00002,SR09814,CONT04565,Export,In Yard,81,34.7,0.0
MV05469,DR04920,PR00007,SR03312,CONT03632,Import,Loaded,95,57.1,0.0
MV05470,DR02933,PR00001,SR04328,CONT07632,Import,Discharged,102,57.5,0.0
MV05471,DR06284,PR00005,SR08488,CONT06036,Import,In Yard,113,41.9,0.0
MV05472,DR04440,PR00007,SR02193,CONT01053,Transshipment,Gate Out,78,60.1,2.0
MV05473,DR00926,PR00002,SR02693,CONT05008,Export,In Yard,62,19.4,0.0
MV05474,DR04473,PR00007,SR01774,CONT02749,Import,Loaded,86,51.1,2.7
MV05475,DR01419,PR00006,SR04998,CONT01194,Export,Loaded,77,53.7,0.0
MV05476,DR08275,PR00005,SR01266,CONT01646,Export,In Yard,126,37.4,0.0
MV05477,DR04360,PR00007,SR09214,CONT01882,Import,Gate Out,35,47.2,0.0
MV05478,DR01046,PR00004,SR07033,CONT02752,Import,Gate Out,64,44.2,0.0
MV05479,DR02353,PR00003,SR01609,CONT04614,Export,Loaded,111,84.6,1.7
MV05480,DR00894,PR00005,SR07131,CONT05089,Export,In Yard,96,83.6,0.0
MV05481,DR01592,PR00003,SR03232,CONT03163,Import,In Yard,88,51.2,0.0
MV05482,DR05180,PR00002,SR07078,CONT01705,Import,Gate Out,71,38.9,0.0
MV05483,DR00969,PR00001,SR09069,CONT09201,Import,In Yard,116,49.2,0.0
MV05484,DR05860,PR00003,SR09053,CONT02256,Export,Discharged,59,53.6,0.0
MV05485,DR09159,PR00006,SR07945,CONT01836,Import,In Yard,97,21.7,0.0
MV05486,DR02949,PR00007,SR08693,CONT02026,Import,In Yard,106,17.8,0.0
MV05487,DR00391,PR00007,SR00407,CONT04528,Import,Gate Out,125,36.1,0.0
MV05488,DR02145,PR00002,SR00617,CONT09060,Transshipment,Customs Hold,85,53.4,4.0
MV05489,DR08022,PR00004,SR00951,CONT05398,Import,In Yard,97,61.2,0.0
MV05490,DR08600,PR00004,SR01725,CONT03849,Import,Loaded,89,54.2,0.0
MV05491,DR04763,PR00001,SR06404,CONT04912,Export,Loaded,125,58.4,0.0
MV05492,DR02099,PR00004,SR01404,CONT04483,Export,In Yard,60,36.1,0.0
MV05493,DR03909,PR00003,SR03619,CONT06198,Export,Gate Out,108,41.5,0.0
MV05494,DR06478,PR00007,SR03486,CONT01163,Transshipment,Gate Out,117,58.0,0.0
MV05495,DR03306,PR00002,SR02246,CONT00666,Export,In Yard,93,69.7,0.0
MV05496,DR07061,PR00006,SR03628,CONT05760,Import,Loaded,79,50.8,1.7
MV05497,DR07365,PR00006,SR04844,CONT05113,Import,Gate Out,126,50.3,0.0
MV05498,DR05829,PR00005,SR08508,CONT01884,Export,Gate Out,82,49.2,0.0
MV05499,DR05258,PR00002,SR00901,CONT04815,Export,Customs Hold,57,56.0,17.7
MV05500,DR03998,PR00002,SR05099,CONT05567,Import,Gate Out,57,34.8,0.0
MV05501,DR04811,PR00007,SR04622,CONT06067,Export,In Yard,86,39.2,0.0
MV05502,DR08228,PR00001,SR07032,CONT05430,Import,Gate Out,88,39.8,0.0
MV05503,DR01497,PR00001,SR01855,CONT04692,Export,In Yard,73,46.6,0.0
MV05504,DR04362,PR00007,SR01285,CONT05238,Import,Gate Out,119,32.9,0.0
MV05505,DR03525,PR00005,SR04668,CONT01714,Import,In Yard,104,56.3,0.0
MV05506,DR00887,PR00005,SR01440,CONT04379,Import,Customs Hold,127,28.9,10.0
MV05507,DR00534,PR00001,SR02449,CONT01218,Import,Loaded,63,36.6,0.0
MV05508,DR00080,PR00003,SR00772,CONT01514,Import,Loaded,80,38.2,0.0
MV05509,DR06794,PR00006,SR06413,CONT04424,Export,Loaded,114,70.7,0.0
MV05510,DR09211,PR00002,SR01696,CONT03508,Export,Customs Hold,125,60.1,16.3
MV05511,DR00925,PR00001,SR04173,CONT09818,Export,Gate Out,78,29.4,0.0
MV05512,DR08270,PR00001,SR02481,CONT03735,Import,In Yard,90,37.3,0.0
MV05513,DR02698,PR00004,SR08736,CONT07924,Export,Loaded,80,29.7,0.0
MV05514,DR08809,PR00002,SR05737,CONT07325,Export,Loaded,47,22.9,0.0
MV05515,DR00367,PR00006,SR05241,CONT08467,Export,Gate Out,141,74.5,0.0
MV05516,DR02547,PR00002,SR06599,CONT09879,Export,Gate Out,55,29.7,0.0
MV05517,DR04298,PR00001,SR02196,CONT09805,Export,Gate Out,99,62.4,0.0
MV05518,DR02668,PR00007,SR07484,CONT07147,Export,Gate Out,106,48.3,0.0
MV05519,DR09743,PR00007,SR03397,CONT07689,Import,Discharged,120,49.9,0.0
MV05520,DR05934,PR00005,SR07762,CONT04500,Export,In Yard,118,45.3,0.0
MV05521,DR03669,PR00007,SR05302,CONT03883,Import,Discharged,113,64.7,0.0
MV05522,DR08966,PR00001,SR01920,CONT02890,Export,In Yard,66,32.9,0.0
MV05523,DR09685,PR00003,SR03501,CONT04150,Export,Gate Out,93,49.6,0.0
MV05524,DR08909,PR00002,SR00745,CONT01740,Transshipment,Gate Out,45,41.0,0.0
MV05525,DR07378,PR00003,SR02705,CONT07787,Import,Discharged,94,52.2,0.0
MV05526,DR03250,PR00006,SR04089,CONT01448,Export,In Yard,76,42.8,0.0
MV05527,DR07490,PR00006,SR05251,CONT09092,Export,Gate Out,116,46.8,0.0
MV05528,DR08667,PR00001,SR09490,CONT01516,Export,Gate Out,75,50.8,6.0
MV05529,DR04380,PR00003,SR03156,CONT04879,Export,Discharged,89,31.1,0.0
MV05530,DR03877,PR00007,SR04960,CONT05678,Import,Loaded,103,67.1,0.0
MV05531,DR08186,PR00004,SR00539,CONT01849,Transshipment,Gate Out,106,45.9,0.0
MV05532,DR01800,PR00002,SR07985,CONT05113,Transshipment,Loaded,58,28.4,0.0
MV05533,DR09496,PR00003,SR03252,CONT08872,Transshipment,Discharged,103,41.8,0.0
MV05534,DR01540,PR00002,SR08952,CONT08351,Export,Customs Hold,52,26.5,11.4
MV05535,DR07270,PR00003,SR03415,CONT09555,Export,Gate Out,101,46.0,0.0
MV05536,DR05833,PR00003,SR05482,CONT04258,Import,In Yard,81,42.1,0.0
MV05537,DR01197,PR00003,SR09282,CONT00922,Import,Gate Out,69,57.4,0.0
MV05538,DR00748,PR00003,SR02147,CONT03336,Import,Gate Out,113,48.6,0.0
MV05539,DR02654,PR00003,SR06289,CONT00304,Export,In Yard,59,26.4,0.0
MV05540,DR05611,PR00001,SR07571,CONT00122,Transshipment,Customs Hold,18,41.6,22.6
MV05541,DR05698,PR00001,SR06575,CONT00284,Export,In Yard,74,49.4,0.0
MV05542,DR00209,PR00003,SR05941,CONT02337,Import,In Yard,77,22.0,0.0
MV05543,DR05542,PR00006,SR01911,CONT00188,Export,Gate Out,89,26.1,0.0
MV05544,DR02275,PR00006,SR09657,CONT09018,Export,Loaded,55,69.6,0.0
MV05545,DR03920,PR00001,SR05976,CONT00258,Import,Gate Out,71,31.7,0.0
MV05546,DR08864,PR00003,SR05971,CONT01611,Export,In Yard,96,41.0,0.0
MV05547,DR07156,PR00004,SR03892,CONT08355,Export,Gate Out,77,40.0,0.0
MV05548,DR09049,PR00003,SR09124,CONT01486,Export,Loaded,80,28.7,0.0
MV05549,DR06769,PR00005,SR02957,CONT08988,Export,Gate Out,74,19.0,0.0
MV05550,DR06897,PR00007,SR04435,CONT04875,Import,Gate Out,95,34.4,0.0
MV05551,DR08836,PR00001,SR05701,CONT01094,Import,Gate Out,98,35.7,0.0
MV05552,DR00951,PR00003,SR09895,CONT04598,Export,In Yard,59,30.5,0.0
MV05553,DR04419,PR00003,SR06394,CONT05879,Transshipment,Gate Out,79,39.0,1.7
MV05554,DR09100,PR00004,SR04286,CONT02085,Import,Gate Out,71,23.1,0.0
MV05555,DR05919,PR00001,SR08844,CONT08393,Export,Loaded,64,30.8,0.0
MV05556,DR02617,PR00004,SR02209,CONT02339,Export,Loaded,54,53.0,0.0
MV05557,DR06672,PR00001,SR00190,CONT04539,Import,In Yard,56,27.3,0.0
MV05558,DR00782,PR00005,SR05187,CONT08727,Export,Customs Hold,91,43.6,9.7
MV05559,DR08005,PR00004,SR01195,CONT07106,Import,In Yard,87,65.3,0.0
MV05560,DR03487,PR00002,SR00166,CONT09598,Import,Gate Out,108,36.6,4.7
MV05561,DR04079,PR00007,SR05426,CONT05814,Import,Gate Out,110,88.7,0.0
MV05562,DR01616,PR00006,SR07315,CONT02546,Export,In Yard,27,53.1,0.0
MV05563,DR02455,PR00003,SR07260,CONT02257,Export,Loaded,49,42.0,0.0
MV05564,DR07059,PR00007,SR07244,CONT01557,Export,In Yard,65,49.8,0.0
MV05565,DR00694,PR00006,SR05436,CONT07708,Export,In Yard,93,66.9,0.0
MV05566,DR03251,PR00001,SR08653,CONT00349,Import,Loaded,77,33.0,0.0
MV05567,DR09357,PR00004,SR04049,CONT07459,Export,Customs Hold,88,38.9,14.5
MV05568,DR05976,PR00004,SR07203,CONT09710,Transshipment,Discharged,100,65.4,0.0
MV05569,DR09720,PR00004,SR00549,CONT02861,Export,Loaded,105,45.6,0.0
MV05570,DR09657,PR00007,SR00361,CONT03939,Import,Loaded,90,44.9,0.0
MV05571,DR01250,PR00003,SR02238,CONT03598,Transshipment,Gate Out,89,36.4,0.0
MV05572,DR04422,PR00001,SR08888,CONT07720,Export,Discharged,60,12.9,0.0
MV05573,DR09579,PR00003,SR05093,CONT08860,Import,Discharged,55,56.2,0.0
MV05574,DR03139,PR00006,SR05340,CONT05038,Import,Discharged,115,48.9,0.0
MV05575,DR00025,PR00002,SR00729,CONT07184,Import,In Yard,108,61.4,3.3
MV05576,DR05935,PR00001,SR06091,CONT04437,Export,Discharged,116,41.8,0.0
MV05577,DR04161,PR00002,SR09545,CONT09550,Export,In Yard,64,38.0,0.0
MV05578,DR06115,PR00005,SR04142,CONT09933,Import,Loaded,73,41.4,0.0
MV05579,DR04182,PR00001,SR03093,CONT02862,Import,Gate Out,38,42.9,0.0
MV05580,DR05645,PR00003,SR04251,CONT02693,Import,Gate Out,75,28.5,0.0
MV05581,DR01025,PR00001,SR03764,CONT01054,Export,Customs Hold,77,41.0,20.2
MV05582,DR01034,PR00003,SR03783,CONT07978,Export,Gate Out,94,45.5,0.0
MV05583,DR00973,PR00001,SR09681,CONT06380,Import,Discharged,93,30.4,0.0
MV05584,DR00187,PR00001,SR07957,CONT07685,Export,In Yard,77,30.2,0.0
MV05585,DR06704,PR00005,SR06265,CONT02010,Transshipment,In Yard,66,42.1,0.0
MV05586,DR08651,PR00001,SR00030,CONT04516,Import,Customs Hold,95,36.0,11.8
MV05587,DR03824,PR00001,SR04720,CONT08168,Export,In Yard,133,70.6,4.6
MV05588,DR01924,PR00004,SR01816,CONT07649,Import,Loaded,45,41.6,0.0
MV05589,DR07501,PR00001,SR00856,CONT08414,Import,In Yard,92,43.5,0.0
MV05590,DR00394,PR00001,SR07484,CONT07863,Export,Customs Hold,37,31.3,15.6
MV05591,DR00470,PR00003,SR04375,CONT02866,Transshipment,Discharged,51,36.0,0.0
MV05592,DR05752,PR00003,SR04087,CONT01811,Import,Customs Hold,96,37.1,11.8
MV05593,DR00147,PR00004,SR05827,CONT08102,Import,Gate Out,69,37.8,0.0
MV05594,DR01540,PR00007,SR04238,CONT00570,Import,Customs Hold,101,62.8,17.3
MV05595,DR02810,PR00003,SR02209,CONT00152,Export,Loaded,80,57.0,0.0
MV05596,DR09586,PR00004,SR06220,CONT03913,Import,Gate Out,68,32.6,0.0
MV05597,DR04978,PR00007,SR00852,CONT04405,Export,Gate Out,108,54.6,0.0
MV05598,DR06863,PR00003,SR00765,CONT03323,Import,Discharged,59,34.4,0.0
MV05599,DR03280,PR00006,SR02244,CONT05763,Export,Loaded,78,44.8,0.0
MV05600,DR09967,PR00004,SR06898,CONT04742,Transshipment,Discharged,126,29.5,0.0
MV05601,DR08958,PR00004,SR05677,CONT09499,Import,Gate Out,59,29.4,0.0
MV05602,DR08172,PR00007,SR07746,CONT01889,Export,Loaded,106,43.4,0.0
MV05603,DR02776,PR00001,SR07103,CONT01762,Export,In Yard,72,34.1,0.0
MV05604,DR03189,PR00007,SR03980,CONT02764,Import,Loaded,85,35.8,0.0
MV05605,DR01450,PR00003,SR09272,CONT09160,Transshipment,Gate Out,95,13.9,0.0
MV05606,DR06865,PR00004,SR06957,CONT07221,Export,In Yard,32,20.7,0.0
MV05607,DR07672,PR00003,SR00540,CONT05313,Export,Customs Hold,45,42.7,18.6
MV05608,DR04285,PR00002,SR04546,CONT04324,Export,Gate Out,71,27.2,0.0
MV05609,DR00108,PR00001,SR00290,CONT02056,Import,Customs Hold,58,32.5,15.9
MV05610,DR02366,PR00007,SR04179,CONT08410,Import,In Yard,91,54.4,0.0
MV05611,DR05425,PR00004,SR01909,CONT05633,Import,Discharged,80,27.8,0.0
MV05612,DR05448,PR00006,SR00240,CONT08133,Export,Discharged,88,42.5,0.0
MV05613,DR04013,PR00002,SR03074,CONT01319,Transshipment,Gate Out,50,67.3,0.0
MV05614,DR09352,PR00002,SR09821,CONT00156,Import,In Yard,109,42.5,0.0
MV05615,DR01116,PR00002,SR05647,CONT02057,Import,Discharged,60,34.8,0.0
MV05616,DR00088,PR00002,SR04839,CONT05216,Import,Customs Hold,108,52.4,10.4
MV05617,DR03327,PR00003,SR05235,CONT05935,Transshipment,Discharged,82,32.4,0.0
MV05618,DR09228,PR00007,SR08730,CONT00905,Import,Loaded,88,47.3,0.0
MV05619,DR09599,PR00006,SR08630,CONT08671,Transshipment,Discharged,92,50.3,0.0
MV05620,DR02538,PR00003,SR04083,CONT08883,Import,Loaded,32,43.5,0.0
MV05621,DR05378,PR00002,SR06676,CONT02791,Import,In Yard,82,29.4,0.0
MV05622,DR00852,PR00004,SR02779,CONT01479,Import,Gate Out,106,55.8,0.0
MV05623,DR03643,PR00004,SR00754,CONT06400,Export,In Yard,51,58.6,0.0
MV05624,DR09943,PR00005,SR07578,CONT00174,Import,In Yard,93,23.1,0.0
MV05625,DR04694,PR00003,SR09437,CONT06042,Transshipment,In Yard,64,48.1,5.9
MV05626,DR01091,PR00001,SR07700,CONT02034,Export,In Yard,78,32.8,0.0
MV05627,DR07224,PR00001,SR00407,CONT03405,Import,Gate Out,74,42.1,0.0
MV05628,DR09685,PR00007,SR08990,CONT05176,Export,Loaded,74,49.2,0.0
MV05629,DR03178,PR00005,SR06892,CONT01006,Import,In Yard,86,69.9,4.8
MV05630,DR06019,PR00007,SR07641,CONT03962,Export,Gate Out,84,48.3,0.0
MV05631,DR06666,PR00002,SR01726,CONT01827,Export,Discharged,98,54.0,0.0
MV05632,DR08552,PR00003,SR07024,CONT03104,Transshipment,In Yard,38,40.5,0.0
MV05633,DR09489,PR00002,SR05424,CONT05807,Export,In Yard,112,52.2,0.0
MV05634,DR06342,PR00007,SR00050,CONT07223,Import,Discharged,144,47.9,0.0
MV05635,DR07121,PR00002,SR04227,CONT09951,Import,Discharged,95,46.0,0.0
MV05636,DR00342,PR00005,SR01688,CONT05183,Import,Gate Out,90,46.5,0.0
MV05637,DR03113,PR00001,SR07830,CONT05370,Import,Gate Out,89,45.4,0.0
MV05638,DR07598,PR00001,SR05757,CONT00737,Import,In Yard,59,16.5,0.0
MV05639,DR09300,PR00001,SR00678,CONT04627,Import,Gate Out,132,31.5,1.8
MV05640,DR07339,PR00003,SR05741,CONT07364,Transshipment,Discharged,97,58.4,0.0
MV05641,DR03165,PR00006,SR05080,CONT03624,Transshipment,Discharged,100,63.6,0.0
MV05642,DR01715,PR00007,SR06537,CONT03591,Import,Loaded,119,22.5,0.0
MV05643,DR05963,PR00004,SR03994,CONT00825,Transshipment,In Yard,116,39.1,0.0
MV05644,DR00893,PR00003,SR06333,CONT07743,Export,Discharged,66,29.3,0.0
MV05645,DR07682,PR00006,SR02227,CONT08519,Import,Discharged,98,52.8,0.0
MV05646,DR03808,PR00001,SR01091,CONT08633,Transshipment,Gate Out,97,32.9,0.0
MV05647,DR06671,PR00006,SR07376,CONT00927,Transshipment,Loaded,85,58.3,0.0
MV05648,DR00242,PR00005,SR09464,CONT03505,Export,Gate Out,92,30.4,0.0
MV05649,DR02726,PR00003,SR05453,CONT01460,Export,In Yard,64,47.5,0.0
MV05650,DR00028,PR00001,SR04504,CONT07374,Import,In Yard,50,37.7,0.0
MV05651,DR03068,PR00002,SR08742,CONT05508,Export,In Yard,84,37.9,0.0
MV05652,DR08334,PR00003,SR07341,CONT03541,Export,In Yard,81,52.7,1.0
MV05653,DR03471,PR00007,SR07067,CONT01390,Export,Gate Out,83,45.8,0.0
MV05654,DR08175,PR00004,SR07424,CONT02863,Import,Loaded,117,49.2,0.0
MV05655,DR05145,PR00003,SR09788,CONT03955,Export,In Yard,103,66.4,5.1
MV05656,DR04654,PR00003,SR02136,CONT06308,Export,Loaded,86,39.9,0.0
MV05657,DR06698,PR00005,SR06899,CONT06381,Export,In Yard,84,69.3,0.0
MV05658,DR04525,PR00002,SR04117,CONT03500,Import,Discharged,96,15.2,0.0
MV05659,DR05713,PR00001,SR09756,CONT01361,Import,Gate Out,71,39.9,0.0
MV05660,DR03740,PR00005,SR00545,CONT02184,Import,Loaded,102,25.5,0.0
MV05661,DR09871,PR00002,SR02211,CONT07887,Export,Gate Out,71,29.4,0.0
MV05662,DR01483,PR00002,SR00277,CONT05822,Import,Loaded,89,31.0,0.0
MV05663,DR08503,PR00003,SR01802,CONT08210,Transshipment,In Yard,75,59.0,0.0
MV05664,DR06446,PR00002,SR01505,CONT01441,Export,In Yard,75,36.2,0.0
MV05665,DR05695,PR00007,SR06016,CONT00189,Import,Discharged,109,28.2,0.0
MV05666,DR03322,PR00006,SR01167,CONT00059,Export,Loaded,82,50.1,0.0
MV05667,DR02491,PR00007,SR09997,CONT02689,Import,Discharged,62,31.6,0.0
MV05668,DR02921,PR00007,SR07173,CONT02061,Import,Gate Out,61,66.7,0.0
MV05669,DR03786,PR00002,SR01889,CONT05768,Import,In Yard,129,30.7,0.0
MV05670,DR00793,PR00003,SR04935,CONT04673,Export,Discharged,70,35.3,0.0
MV05671,DR01134,PR00005,SR09305,CONT06003,Export,In Yard,90,73.0,0.0
MV05672,DR05426,PR00001,SR03887,CONT04301,Import,Gate Out,41,29.8,0.0
MV05673,DR07772,PR00007,SR01245,CONT04300,Export,Customs Hold,88,54.5,14.7
MV05674,DR09802,PR00001,SR01663,CONT06787,Import,In Yard,122,44.6,0.0
MV05675,DR03794,PR00003,SR09995,CONT04946,Import,Loaded,76,45.0,0.0
MV05676,DR09202,PR00004,SR03939,CONT09651,Export,Discharged,67,31.9,0.0
MV05677,DR07638,PR00007,SR03377,CONT02960,Export,Loaded,119,58.9,0.0
MV05678,DR01887,PR00004,SR08044,CONT02181,Transshipment,Discharged,66,61.8,0.0
MV05679,DR02416,PR00004,SR02018,CONT06851,Export,In Yard,54,15.3,0.0
MV05680,DR04643,PR00002,SR09206,CONT00196,Import,In Yard,100,35.5,0.0
MV05681,DR01757,PR00004,SR09638,CONT02761,Import,In Yard,107,43.3,0.0
MV05682,DR04705,PR00005,SR03892,CONT02646,Import,In Yard,73,34.5,0.0
MV05683,DR01774,PR00003,SR04034,CONT00245,Transshipment,Discharged,70,45.4,0.0
MV05684,DR03675,PR00005,SR07139,CONT03879,Export,In Yard,85,36.1,0.0
MV05685,DR03508,PR00001,SR05414,CONT09367,Import,Gate Out,40,41.1,0.0
MV05686,DR02456,PR00002,SR08464,CONT05675,Import,In Yard,114,66.9,0.0
MV05687,DR01090,PR00007,SR03428,CONT06994,Import,Loaded,98,29.7,0.0
MV05688,DR07436,PR00002,SR03944,CONT08501,Export,In Yard,80,41.6,0.0
MV05689,DR00143,PR00004,SR06820,CONT07550,Import,Gate Out,122,42.9,0.0
MV05690,DR03768,PR00003,SR02868,CONT03776,Transshipment,Gate Out,67,37.4,0.0
MV05691,DR07335,PR00007,SR09304,CONT01762,Import,In Yard,82,37.2,0.0
MV05692,DR07839,PR00001,SR03691,CONT04030,Export,Discharged,101,35.1,0.0
MV05693,DR03892,PR00002,SR06647,CONT05932,Import,In Yard,64,41.4,0.0
MV05694,DR00747,PR00006,SR04171,CONT02023,Import,Discharged,118,43.1,0.0
MV05695,DR07591,PR00004,SR07528,CONT04558,Import,Loaded,77,53.6,0.0
MV05696,DR08970,PR00004,SR07232,CONT07942,Import,Gate Out,88,34.3,0.0
MV05697,DR01800,PR00003,SR08383,CONT06904,Transshipment,In Yard,125,24.8,0.0
MV05698,DR07577,PR00003,SR02802,CONT09736,Export,Gate Out,68,10.9,0.0
MV05699,DR05643,PR00007,SR01796,CONT01221,Import,Discharged,137,54.8,0.0
