Truck_Movement_ID,Date_Record_ID,Port_Record_ID,Container_ID,Gate_ID,Truck_Type,Arrival_Hour,Waiting_Minutes,Processing_Minutes,Gate_Status
TRK05692,DR06079,PR00001,CONT08105,Gate 3,Container Truck,13,50.3,23.0,Completed
TRK05693,DR08141,PR00002,CONT09998,Gate 1,Container Truck,11,51.7,24.3,Completed
TRK05694,DR08048,PR00006,CONT07833,Gate 1,Container Truck,15,42.7,24.8,Completed
TRK05695,DR03709,PR00004,CONT06130,Gate 1,Container Truck,7,56.9,32.4,Completed
TRK05696,DR08921,PR00004,CONT01437,Gate 1,Trailer,7,41.3,12.3,Completed
TRK05697,DR03023,PR00003,CONT09356,Gate 5,Container Truck,12,38.6,33.5,Completed
TRK05698,DR06724,PR00003,CONT00956,Gate 1,Container Truck,6,31.7,29.5,Completed
TRK05699,DR08418,PR00007,CONT00773,Gate 4,Container Truck,13,20.0,44.7,Completed
TRK05700,DR08687,PR00005,CONT00721,Gate 1,Trailer,9,36.2,23.9,Completed
TRK05701,DR00902,PR00007,CONT09556,Gate 3,Trailer,12,59.4,32.3,Completed
TRK05702,DR02790,PR00007,CONT02369,Gate 1,Trailer,13,8.0,18.9,Completed
TRK05703,DR06045,PR00004,CONT08764,Gate 1,Trailer,10,57.9,26.2,Completed
TRK05704,DR07263,PR00004,CONT04278,Gate 3,Tanker,17,73.9,29.9,Completed
TRK05705,DR05783,PR00004,CONT06107,Gate 3,Container Truck,21,78.0,18.5,Completed
TRK05706,DR07688,PR00006,CONT03035,Gate 1,Container Truck,8,57.1,15.2,Completed
TRK05707,DR05080,PR00004,CONT07114,Gate 1,Tanker,8,47.5,24.2,Completed
TRK05708,DR01999,PR00001,CONT08096,Gate 2,Container Truck,22,50.6,28.8,Completed
TRK05709,DR01454,PR00007,CONT05097,Gate 5,Tanker,9,70.9,26.7,Completed
TRK05710,DR05404,PR00004,CONT00386,Gate 1,Container Truck,22,24.7,26.2,Completed
TRK05711,DR03322,PR00006,CONT02828,Gate 5,Tanker,20,55.3,23.6,Completed
TRK05712,DR09357,PR00003,CONT06245,Gate 2,Trailer,22,55.0,34.3,Completed
TRK05713,DR03392,PR00003,CONT05657,Gate 3,Trailer,16,67.3,33.1,Completed
TRK05714,DR08394,PR00005,CONT01645,Gate 2,Trailer,9,58.3,17.2,Completed
TRK05715,DR03235,PR00005,CONT08292,Gate 4,Container Truck,8,36.0,24.8,Completed
TRK05716,DR04675,PR00001,CONT08249,Gate 2,Container Truck,9,74.7,22.8,Completed
TRK05717,DR07344,PR00003,CONT01560,Gate 4,Trailer,15,43.4,12.4,Completed
TRK05718,DR06160,PR00005,CONT07209,Gate 2,Trailer,7,56.5,22.0,Completed
TRK05719,DR00255,PR00007,CONT04556,Gate 2,Tanker,19,67.6,16.2,Completed
TRK05720,DR01419,PR00001,CONT03503,Gate 1,Container Truck,16,48.3,12.4,Completed
TRK05721,DR00500,PR00002,CONT01805,Gate 1,Tanker,18,54.6,14.3,Completed
TRK05722,DR00778,PR00003,CONT05526,Gate 3,Container Truck,13,85.1,27.5,Completed
TRK05723,DR04433,PR00002,CONT01012,Gate 2,Container Truck,22,64.9,21.7,Completed
TRK05724,DR05076,PR00001,CONT05393,Gate 1,Trailer,10,55.2,21.3,Cancelled
TRK05725,DR01000,PR00003,CONT07234,Gate 3,Container Truck,17,83.3,28.3,Cancelled
TRK05726,DR03883,PR00004,CONT07675,Gate 5,Tanker,20,62.5,17.8,Completed
TRK05727,DR08153,PR00003,CONT06029,Gate 4,Container Truck,6,42.5,22.0,Completed
TRK05728,DR09193,PR00003,CONT04863,Gate 5,Container Truck,19,63.8,18.5,Completed
TRK05729,DR06437,PR00007,CONT09674,Gate 4,Trailer,20,52.5,25.6,Completed
TRK05730,DR02020,PR00003,CONT09370,Gate 1,Container Truck,11,71.2,23.2,Completed
TRK05731,DR03165,PR00006,CONT05440,Gate 5,Container Truck,21,45.7,32.8,Completed
TRK05732,DR04136,PR00002,CONT05074,Gate 5,Container Truck,12,46.8,25.3,Completed
TRK05733,DR07239,PR00006,CONT08060,Gate 4,Trailer,17,42.0,23.1,Completed
TRK05734,DR00515,PR00006,CONT02493,Gate 2,Trailer,11,74.0,29.4,Completed
TRK05735,DR09356,PR00002,CONT04765,Gate 3,Container Truck,22,86.5,24.3,Completed
TRK05736,DR00758,PR00004,CONT09783,Gate 3,Container Truck,6,86.9,35.9,Completed
TRK05737,DR01980,PR00005,CONT02714,Gate 5,Container Truck,20,58.7,22.8,Completed
TRK05738,DR08064,PR00003,CONT06184,Gate 1,Trailer,22,38.5,26.9,Completed
TRK05739,DR01004,PR00005,CONT07354,Gate 1,Container Truck,15,52.8,13.5,Completed
TRK05740,DR03018,PR00002,CONT06747,Gate 1,Container Truck,17,29.0,25.6,Completed
TRK05741,DR00873,PR00003,CONT04892,Gate 3,Tanker,7,65.7,24.2,Completed
TRK05742,DR07982,PR00007,CONT07866,Gate 3,Container Truck,6,66.1,34.1,Completed
TRK05743,DR08269,PR00001,CONT00855,Gate 1,Container Truck,17,29.7,27.0,Completed
TRK05744,DR03078,PR00001,CONT05777,Gate 2,Container Truck,19,86.1,20.8,Completed
TRK05745,DR00224,PR00001,CONT06509,Gate 3,Container Truck,16,64.4,33.4,Completed
TRK05746,DR00542,PR00007,CONT08547,Gate 3,Trailer,17,94.0,28.6,Completed
TRK05747,DR02673,PR00001,CONT05301,Gate 5,Container Truck,6,50.0,23.1,Completed
TRK05748,DR03487,PR00001,CONT08173,Gate 2,Tanker,20,70.8,24.2,Completed
TRK05749,DR04162,PR00005,CONT03773,Gate 5,Container Truck,12,43.4,27.7,Completed
TRK05750,DR09991,PR00005,CONT03134,Gate 5,Container Truck,12,40.0,13.7,Completed
TRK05751,DR03099,PR00003,CONT06141,Gate 4,Container Truck,16,30.6,28.3,Completed
TRK05752,DR06964,PR00007,CONT03222,Gate 5,Container Truck,20,61.9,18.8,Completed
TRK05753,DR07123,PR00001,CONT03727,Gate 3,Container Truck,15,80.0,32.7,Completed
TRK05754,DR01899,PR00004,CONT08385,Gate 2,Container Truck,21,54.0,14.0,Completed
TRK05755,DR07003,PR00004,CONT07450,Gate 2,Container Truck,15,66.1,12.7,Completed
TRK05756,DR00328,PR00002,CONT05503,Gate 4,Container Truck,16,24.3,36.3,Completed
TRK05757,DR04624,PR00006,CONT03843,Gate 1,Trailer,7,27.8,31.4,Completed
TRK05758,DR09339,PR00004,CONT05366,Gate 3,Container Truck,20,83.2,36.7,Completed
TRK05759,DR08289,PR00002,CONT02649,Gate 4,Trailer,15,52.1,23.8,Completed
TRK05760,DR08148,PR00001,CONT07427,Gate 1,Tanker,8,58.7,19.2,Completed
TRK05761,DR04750,PR00001,CONT00029,Gate 3,Trailer,8,71.4,23.2,Completed
TRK05762,DR02603,PR00006,CONT01259,Gate 5,Container Truck,12,50.6,21.0,Completed
TRK05763,DR01246,PR00002,CONT04805,Gate 2,Container Truck,10,75.2,15.8,Completed
TRK05764,DR00832,PR00007,CONT05838,Gate 4,Container Truck,15,25.1,16.9,Completed
TRK05765,DR06360,PR00001,CONT06946,Gate 5,Container Truck,20,63.4,37.1,Completed
TRK05766,DR00315,PR00007,CONT01457,Gate 3,Trailer,15,51.7,31.3,Completed
TRK05767,DR04396,PR00006,CONT07064,Gate 2,Container Truck,8,41.6,12.0,Completed
TRK05768,DR06567,PR00001,CONT01966,Gate 1,Tanker,9,42.5,17.2,Completed
TRK05769,DR03965,PR00001,CONT00192,Gate 1,Trailer,7,43.5,23.1,Completed
TRK05770,DR05100,PR00006,CONT00544,Gate 4,Container Truck,18,58.9,25.7,Completed
TRK05771,DR08693,PR00001,CONT05563,Gate 4,Trailer,16,11.9,10.6,Completed
TRK05772,DR07915,PR00002,CONT01301,Gate 3,Container Truck,20,87.0,26.5,Completed
TRK05773,DR07407,PR00006,CONT01779,Gate 4,Trailer,19,38.5,15.7,Completed
TRK05774,DR07848,PR00007,CONT05334,Gate 2,Container Truck,17,69.6,20.6,Completed
TRK05775,DR00642,PR00005,CONT03602,Gate 5,Container Truck,12,45.7,35.1,Cancelled
TRK05776,DR08246,PR00006,CONT00275,Gate 3,Container Truck,12,56.8,30.0,Completed
TRK05777,DR00944,PR00004,CONT09588,Gate 2,Tanker,21,49.2,28.3,Completed
TRK05778,DR01328,PR00005,CONT08909,Gate 5,Container Truck,18,54.7,15.2,Completed
TRK05779,DR08349,PR00002,CONT00670,Gate 2,Trailer,8,64.6,27.5,Completed
TRK05780,DR06830,PR00006,CONT03993,Gate 1,Container Truck,15,51.9,23.7,Completed
TRK05781,DR04373,PR00005,CONT04775,Gate 5,Tanker,10,58.4,29.7,Completed
TRK05782,DR05357,PR00004,CONT07179,Gate 2,Trailer,19,79.0,8.0,Completed
TRK05783,DR06952,PR00007,CONT09349,Gate 3,Tanker,12,85.9,32.0,Completed
TRK05784,DR01167,PR00003,CONT00223,Gate 5,Container Truck,7,32.6,12.6,Completed
TRK05785,DR00343,PR00004,CONT08462,Gate 5,Container Truck,9,54.7,8.0,Completed
TRK05786,DR06979,PR00003,CONT03556,Gate 1,Trailer,18,43.8,25.2,Completed
TRK05787,DR04997,PR00002,CONT07794,Gate 1,Container Truck,10,46.2,16.0,Completed
TRK05788,DR05167,PR00002,CONT01877,Gate 2,Container Truck,13,55.6,16.1,Completed
TRK05789,DR08354,PR00007,CONT03208,Gate 5,Tanker,19,56.6,29.1,Completed
TRK05790,DR05504,PR00003,CONT02380,Gate 4,Container Truck,14,49.4,29.6,Completed
TRK05791,DR06933,PR00005,CONT09095,Gate 3,Container Truck,13,76.6,26.3,Completed
TRK05792,DR00445,PR00004,CONT04867,Gate 3,Container Truck,7,76.1,20.8,Completed
TRK05793,DR07100,PR00006,CONT01186,Gate 5,Container Truck,6,71.4,11.0,Completed
TRK05794,DR02173,PR00005,CONT08040,Gate 4,Container Truck,16,8.5,17.3,Completed
TRK05795,DR04226,PR00001,CONT04473,Gate 5,Container Truck,9,64.7,24.2,Completed
TRK05796,DR03079,PR00002,CONT09975,Gate 2,Container Truck,8,59.9,19.3,Completed
TRK05797,DR08315,PR00005,CONT02083,Gate 2,Container Truck,21,55.0,28.6,Completed
TRK05798,DR03869,PR00001,CONT09640,Gate 1,Container Truck,21,39.7,27.4,Completed
TRK05799,DR01387,PR00003,CONT09408,Gate 1,Trailer,18,38.8,23.0,Completed
TRK05800,DR09163,PR00002,CONT00976,Gate 1,Container Truck,21,28.2,24.6,Completed
TRK05801,DR01995,PR00001,CONT06787,Gate 2,Container Truck,19,71.9,15.7,Completed
TRK05802,DR00004,PR00007,CONT00813,Gate 3,Tanker,11,88.5,25.9,Completed
TRK05803,DR06561,PR00007,CONT06278,Gate 3,Container Truck,14,57.8,35.0,Completed
TRK05804,DR01392,PR00005,CONT05592,Gate 3,Container Truck,9,62.9,31.8,Completed
TRK05805,DR09148,PR00002,CONT02163,Gate 1,Container Truck,13,21.7,25.1,Completed
TRK05806,DR03981,PR00007,CONT05962,Gate 5,Container Truck,6,55.0,27.0,Completed
TRK05807,DR01292,PR00004,CONT07968,Gate 2,Trailer,18,66.5,21.2,Completed
TRK05808,DR01819,PR00007,CONT08564,Gate 5,Container Truck,15,55.7,15.2,Completed
TRK05809,DR02545,PR00001,CONT05522,Gate 3,Container Truck,15,94.2,27.5,Completed
TRK05810,DR01853,PR00001,CONT08561,Gate 3,Trailer,20,63.9,24.8,Completed
TRK05811,DR09014,PR00005,CONT06262,Gate 2,Container Truck,19,80.9,16.0,Completed
TRK05812,DR05617,PR00007,CONT05381,Gate 3,Container Truck,6,78.9,41.0,Completed
TRK05813,DR00824,PR00001,CONT05124,Gate 4,Container Truck,21,38.5,35.6,Completed
TRK05814,DR09812,PR00002,CONT02152,Gate 3,Trailer,8,80.2,38.7,Completed
TRK05815,DR03976,PR00004,CONT06185,Gate 3,Container Truck,19,71.3,37.4,Completed
TRK05816,DR02908,PR00007,CONT04354,Gate 3,Container Truck,20,74.5,41.2,Completed
TRK05817,DR00915,PR00006,CONT00825,Gate 5,Container Truck,19,40.9,40.6,Completed
TRK05818,DR03644,PR00007,CONT07498,Gate 1,Container Truck,20,42.2,14.8,Completed
TRK05819,DR08829,PR00005,CONT01241,Gate 5,Container Truck,22,46.9,29.3,Completed
TRK05820,DR04865,PR00006,CONT09248,Gate 4,Container Truck,21,25.3,21.2,Completed
TRK05821,DR03793,PR00003,CONT01435,Gate 2,Container Truck,19,79.3,17.5,Completed
TRK05822,DR07897,PR00001,CONT06334,Gate 5,Container Truck,19,65.4,25.6,Completed
TRK05823,DR03953,PR00005,CONT05782,Gate 2,Container Truck,11,79.8,8.5,Completed
TRK05824,DR03413,PR00004,CONT06163,Gate 3,Tanker,8,84.4,37.1,Completed
TRK05825,DR00886,PR00003,CONT01839,Gate 1,Trailer,19,28.6,18.8,Completed
TRK05826,DR05198,PR00002,CONT02133,Gate 2,Trailer,21,58.0,21.7,Completed
TRK05827,DR03522,PR00006,CONT00239,Gate 5,Container Truck,17,56.3,25.5,Completed
TRK05828,DR04849,PR00006,CONT07616,Gate 2,Container Truck,7,37.8,17.2,Completed
TRK05829,DR02908,PR00003,CONT00085,Gate 4,Container Truck,21,29.2,20.9,Completed
TRK05830,DR09936,PR00007,CONT09572,Gate 4,Container Truck,9,36.8,18.4,Completed
TRK05831,DR02111,PR00003,CONT05307,Gate 1,Container Truck,13,58.3,19.9,Cancelled
TRK05832,DR02117,PR00001,CONT00164,Gate 1,Trailer,7,56.3,23.6,Completed
TRK05833,DR06272,PR00001,CONT03164,Gate 3,Container Truck,20,72.5,30.8,Completed
TRK05834,DR00768,PR00003,CONT07314,Gate 3,Trailer,8,59.3,41.4,Completed
TRK05835,DR06221,PR00001,CONT01388,Gate 5,Container Truck,12,53.3,9.8,Completed
TRK05836,DR04023,PR00005,CONT06878,Gate 2,Container Truck,18,76.7,21.5,Cancelled
TRK05837,DR03097,PR00006,CONT01935,Gate 3,Container Truck,16,65.5,27.3,Completed
TRK05838,DR02770,PR00004,CONT00018,Gate 1,Container Truck,9,55.9,17.9,Completed
TRK05839,DR05048,PR00006,CONT00403,Gate 3,Container Truck,21,58.4,22.5,Completed
TRK05840,DR07401,PR00007,CONT02078,Gate 3,Trailer,13,85.1,36.7,Completed
TRK05841,DR09961,PR00003,CONT02547,Gate 5,Container Truck,21,38.6,15.1,Completed
TRK05842,DR02630,PR00001,CONT09025,Gate 1,Trailer,14,27.2,24.9,Completed
TRK05843,DR02812,PR00002,CONT03959,Gate 2,Tanker,14,49.3,25.3,Completed
TRK05844,DR08575,PR00004,CONT06934,Gate 3,Container Truck,16,69.4,25.8,Completed
TRK05845,DR04639,PR00003,CONT09891,Gate 2,Container Truck,11,53.3,8.0,Cancelled
TRK05846,DR07377,PR00005,CONT07118,Gate 1,Trailer,21,41.0,28.8,Completed
TRK05847,DR09032,PR00004,CONT03395,Gate 5,Container Truck,19,58.3,12.9,Completed
TRK05848,DR01434,PR00004,CONT06792,Gate 4,Container Truck,17,52.0,16.5,Completed
TRK05849,DR06227,PR00001,CONT03736,Gate 2,Tanker,7,59.9,24.1,Completed
TRK05850,DR02186,PR00002,CONT08550,Gate 2,Container Truck,21,59.5,30.7,Completed
TRK05851,DR00711,PR00003,CONT04229,Gate 5,Container Truck,20,45.3,17.6,Cancelled
TRK05852,DR00042,PR00006,CONT00289,Gate 2,Trailer,10,86.8,21.9,Completed
TRK05853,DR02692,PR00005,CONT09297,Gate 5,Container Truck,18,41.3,16.8,Completed
TRK05854,DR02373,PR00004,CONT08825,Gate 3,Trailer,19,78.4,28.9,Completed
TRK05855,DR00338,PR00005,CONT09301,Gate 1,Container Truck,8,57.7,24.1,Completed
TRK05856,DR02165,PR00003,CONT07263,Gate 2,Trailer,17,73.1,12.0,Completed
TRK05857,DR04261,PR00001,CONT03242,Gate 2,Container Truck,8,72.6,28.4,Completed
TRK05858,DR06655,PR00002,CONT02010,Gate 1,Container Truck,19,59.3,27.1,Completed
TRK05859,DR05419,PR00001,CONT06587,Gate 2,Container Truck,13,73.1,25.2,Completed
TRK05860,DR03216,PR00001,CONT01378,Gate 3,Trailer,22,75.7,32.5,Completed
TRK05861,DR07479,PR00002,CONT03474,Gate 5,Trailer,16,54.8,23.0,Completed
TRK05862,DR02968,PR00006,CONT06517,Gate 5,Trailer,20,62.3,23.6,Completed
TRK05863,DR02059,PR00001,CONT09351,Gate 1,Trailer,12,27.8,8.1,Completed
TRK05864,DR02236,PR00001,CONT07905,Gate 4,Container Truck,11,55.4,20.7,Completed
TRK05865,DR00931,PR00001,CONT05966,Gate 4,Tanker,12,19.5,11.9,Completed
TRK05866,DR07163,PR00002,CONT10000,Gate 4,Container Truck,14,38.8,28.5,Completed
TRK05867,DR06339,PR00002,CONT02132,Gate 5,Container Truck,16,40.5,10.0,Completed
TRK05868,DR08804,PR00001,CONT03015,Gate 1,Container Truck,22,41.5,15.6,Completed
TRK05869,DR08391,PR00002,CONT00745,Gate 1,Trailer,22,36.3,23.9,Completed
TRK05870,DR05227,PR00007,CONT00147,Gate 1,Container Truck,16,30.7,23.1,Completed
TRK05871,DR05790,PR00002,CONT00832,Gate 4,Container Truck,8,40.6,23.9,Completed
TRK05872,DR02526,PR00002,CONT08952,Gate 2,Trailer,20,63.2,20.0,Completed
TRK05873,DR05171,PR00003,CONT06246,Gate 3,Trailer,6,77.5,20.9,Completed
TRK05874,DR07354,PR00002,CONT01932,Gate 5,Container Truck,18,64.4,16.3,Completed
TRK05875,DR09302,PR00004,CONT05031,Gate 3,Trailer,17,91.3,27.4,Completed
TRK05876,DR04766,PR00003,CONT03830,Gate 5,Container Truck,9,41.8,16.5,Completed
TRK05877,DR08807,PR00006,CONT05127,Gate 2,Trailer,18,57.0,24.7,Completed
TRK05878,DR06423,PR00007,CONT06472,Gate 1,Tanker,14,32.6,19.9,Completed
TRK05879,DR08753,PR00005,CONT04807,Gate 3,Trailer,18,88.7,41.1,Completed
TRK05880,DR06901,PR00002,CONT05281,Gate 4,Container Truck,7,24.6,27.1,Completed
TRK05881,DR04337,PR00003,CONT00634,Gate 1,Container Truck,22,38.4,28.2,Completed
TRK05882,DR00159,PR00002,CONT05313,Gate 4,Container Truck,12,14.9,24.3,Completed
TRK05883,DR00705,PR00006,CONT07842,Gate 3,Container Truck,19,81.1,26.0,Completed
TRK05884,DR07520,PR00001,CONT02994,Gate 5,Container Truck,6,57.3,27.2,Completed
TRK05885,DR07669,PR00004,CONT03989,Gate 2,Tanker,17,94.0,21.9,Completed
TRK05886,DR07984,PR00002,CONT04562,Gate 5,Container Truck,15,54.7,13.7,Completed
TRK05887,DR04902,PR00003,CONT03628,Gate 3,Trailer,20,96.7,17.7,Delayed
TRK05888,DR05509,PR00002,CONT04872,Gate 2,Trailer,15,53.1,11.6,Completed
TRK05889,DR05343,PR00003,CONT04461,Gate 5,Container Truck,21,38.9,35.4,Completed
TRK05890,DR04826,PR00005,CONT03718,Gate 1,Container Truck,17,58.5,23.4,Completed
TRK05891,DR03617,PR00004,CONT00542,Gate 5,Container Truck,22,54.3,24.3,Completed
TRK05892,DR00874,PR00002,CONT06369,Gate 3,Container Truck,13,83.7,23.8,Completed
TRK05893,DR01564,PR00001,CONT09082,Gate 5,Container Truck,22,50.6,25.6,Completed
TRK05894,DR03096,PR00006,CONT03937,Gate 3,Trailer,16,80.5,23.5,Completed
TRK05895,DR00332,PR00003,CONT04194,Gate 3,Container Truck,17,87.8,30.8,Completed
TRK05896,DR02755,PR00004,CONT03596,Gate 4,Container Truck,12,33.7,8.0,Cancelled
TRK05897,DR01137,PR00003,CONT08664,Gate 5,Trailer,15,50.5,26.9,Completed
TRK05898,DR02532,PR00004,CONT05930,Gate 1,Trailer,17,55.1,23.8,Completed
TRK05899,DR06281,PR00004,CONT02784,Gate 1,Trailer,9,32.7,14.6,Completed
TRK05900,DR06083,PR00001,CONT02852,Gate 2,Tanker,20,80.9,24.2,Completed
TRK05901,DR02892,PR00003,CONT04176,Gate 3,Trailer,11,95.0,27.1,Completed
TRK05902,DR07190,PR00003,CONT01936,Gate 3,Container Truck,20,75.2,27.4,Completed
TRK05903,DR07902,PR00001,CONT05117,Gate 3,Trailer,9,88.5,33.6,Completed
TRK05904,DR00808,PR00005,CONT01683,Gate 4,Trailer,18,23.9,31.6,Completed
TRK05905,DR03956,PR00002,CONT06635,Gate 1,Container Truck,16,34.4,34.5,Completed
TRK05906,DR02686,PR00001,CONT09392,Gate 1,Tanker,8,38.4,24.5,Completed
TRK05907,DR04615,PR00006,CONT01589,Gate 3,Container Truck,20,62.3,30.0,Completed
TRK05908,DR03380,PR00006,CONT04511,Gate 4,Container Truck,9,35.5,20.8,Completed
TRK05909,DR04067,PR00002,CONT09036,Gate 2,Trailer,12,69.8,21.8,Completed
TRK05910,DR06795,PR00005,CONT02957,Gate 3,Container Truck,6,76.6,19.9,Completed
TRK05911,DR09179,PR00001,CONT09434,Gate 3,Container Truck,7,75.0,29.2,Completed
TRK05912,DR07884,PR00005,CONT07714,Gate 2,Container Truck,15,59.7,27.2,Completed
TRK05913,DR05092,PR00003,CONT01357,Gate 1,Tanker,7,30.9,13.2,Completed
TRK05914,DR05975,PR00006,CONT01602,Gate 4,Container Truck,14,38.0,28.4,Completed
TRK05915,DR00367,PR00003,CONT03513,Gate 1,Tanker,21,60.5,11.1,Completed
TRK05916,DR04196,PR00002,CONT09906,Gate 1,Container Truck,9,42.7,19.7,Completed
TRK05917,DR01513,PR00006,CONT03683,Gate 4,Container Truck,7,51.4,29.9,Completed
TRK05918,DR03302,PR00001,CONT05395,Gate 2,Container Truck,7,54.6,13.3,Completed
TRK05919,DR02169,PR00001,CONT01722,Gate 1,Container Truck,9,49.6,34.0,Completed
TRK05920,DR09864,PR00003,CONT02135,Gate 5,Container Truck,15,47.5,23.5,Completed
TRK05921,DR07435,PR00004,CONT00067,Gate 1,Container Truck,13,39.4,34.8,Completed
TRK05922,DR06390,PR00001,CONT02787,Gate 1,Trailer,20,55.9,23.6,Completed
TRK05923,DR02109,PR00004,CONT07750,Gate 3,Trailer,12,55.2,28.3,Completed
TRK05924,DR04651,PR00003,CONT05888,Gate 2,Container Truck,19,64.2,21.5,Completed
TRK05925,DR05934,PR00004,CONT02564,Gate 2,Trailer,22,71.0,25.7,Completed
TRK05926,DR06655,PR00007,CONT08904,Gate 3,Container Truck,21,60.7,24.0,Completed
TRK05927,DR09611,PR00003,CONT04682,Gate 1,Container Truck,18,63.6,21.6,Completed
TRK05928,DR05702,PR00004,CONT06524,Gate 2,Trailer,9,60.3,27.9,Completed
TRK05929,DR07763,PR00003,CONT05730,Gate 2,Container Truck,9,65.6,14.6,Completed
TRK05930,DR07211,PR00001,CONT01184,Gate 5,Container Truck,20,57.8,27.0,Completed
TRK05931,DR06123,PR00006,CONT08652,Gate 4,Container Truck,6,37.9,23.8,Completed
TRK05932,DR01239,PR00006,CONT09741,Gate 5,Container Truck,18,71.8,28.6,Completed
TRK05933,DR06494,PR00006,CONT09699,Gate 5,Container Truck,11,64.9,27.5,Completed
TRK05934,DR09178,PR00007,CONT01664,Gate 2,Container Truck,11,74.0,26.1,Completed
TRK05935,DR05401,PR00003,CONT09170,Gate 4,Trailer,20,31.8,18.2,Completed
TRK05936,DR04586,PR00004,CONT03185,Gate 3,Trailer,18,85.1,31.2,Completed
TRK05937,DR00808,PR00001,CONT06827,Gate 5,Container Truck,16,83.8,21.8,Completed
TRK05938,DR03851,PR00007,CONT06143,Gate 4,Trailer,22,37.7,20.6,Completed
TRK05939,DR09039,PR00004,CONT07818,Gate 2,Trailer,21,73.1,33.2,Completed
TRK05940,DR01300,PR00002,CONT04093,Gate 5,Container Truck,22,53.5,24.7,Completed
TRK05941,DR05060,PR00006,CONT06993,Gate 3,Container Truck,22,75.7,29.8,Completed
TRK05942,DR05852,PR00004,CONT04811,Gate 3,Container Truck,7,58.2,41.7,Completed
TRK05943,DR07182,PR00007,CONT07254,Gate 1,Trailer,13,41.1,20.0,Completed
TRK05944,DR08625,PR00005,CONT04669,Gate 1,Container Truck,16,27.6,28.3,Completed
TRK05945,DR03829,PR00006,CONT01374,Gate 3,Trailer,6,55.7,36.1,Completed
TRK05946,DR01034,PR00004,CONT09154,Gate 3,Container Truck,11,77.4,9.7,Completed
TRK05947,DR01843,PR00003,CONT03654,Gate 1,Container Truck,15,42.4,44.6,Completed
TRK05948,DR09732,PR00005,CONT04697,Gate 5,Container Truck,14,64.8,12.3,Completed
TRK05949,DR09531,PR00001,CONT03690,Gate 2,Trailer,19,73.2,18.3,Completed
TRK05950,DR00561,PR00001,CONT01373,Gate 2,Container Truck,19,68.2,24.2,Completed
TRK05951,DR05762,PR00007,CONT03621,Gate 4,Container Truck,20,63.0,21.0,Completed
TRK05952,DR06671,PR00007,CONT02445,Gate 1,Container Truck,17,58.3,19.3,Completed
TRK05953,DR06428,PR00007,CONT09544,Gate 2,Trailer,7,41.8,8.0,Completed
TRK05954,DR01180,PR00001,CONT04742,Gate 1,Container Truck,16,38.3,16.7,Completed
TRK05955,DR05111,PR00002,CONT07345,Gate 3,Container Truck,13,70.6,24.0,Completed
TRK05956,DR02325,PR00007,CONT08662,Gate 4,Container Truck,20,34.0,19.6,Completed
TRK05957,DR05082,PR00001,CONT08628,Gate 5,Trailer,9,58.1,24.2,Completed
TRK05958,DR09143,PR00003,CONT08851,Gate 5,Container Truck,11,54.7,29.3,Cancelled
TRK05959,DR06429,PR00002,CONT03677,Gate 5,Tanker,10,54.6,26.9,Cancelled
TRK05960,DR02999,PR00006,CONT08584,Gate 2,Container Truck,17,79.9,33.8,Completed
TRK05961,DR05736,PR00003,CONT06110,Gate 2,Trailer,8,61.1,22.0,Completed
TRK05962,DR09443,PR00002,CONT01612,Gate 1,Container Truck,11,56.0,9.5,Completed
TRK05963,DR09283,PR00003,CONT03041,Gate 5,Container Truck,8,74.4,17.6,Completed
TRK05964,DR05297,PR00001,CONT06729,Gate 3,Container Truck,14,73.1,26.9,Completed
TRK05965,DR02121,PR00005,CONT01840,Gate 4,Container Truck,9,36.1,22.8,Completed
TRK05966,DR07598,PR00004,CONT08700,Gate 2,Container Truck,11,54.3,26.5,Completed
TRK05967,DR01968,PR00004,CONT06230,Gate 1,Trailer,9,75.0,10.9,Completed
TRK05968,DR03504,PR00003,CONT05356,Gate 5,Trailer,9,70.6,13.4,Cancelled
TRK05969,DR08345,PR00002,CONT00133,Gate 1,Container Truck,18,48.1,30.2,Completed
TRK05970,DR03304,PR00001,CONT09363,Gate 3,Trailer,20,80.8,27.4,Completed
TRK05971,DR04855,PR00007,CONT06584,Gate 5,Container Truck,17,42.6,17.9,Completed
TRK05972,DR06212,PR00003,CONT01691,Gate 4,Trailer,10,27.1,17.8,Completed
TRK05973,DR04109,PR00003,CONT01183,Gate 1,Container Truck,18,46.2,18.2,Completed
TRK05974,DR04406,PR00003,CONT08965,Gate 5,Trailer,13,47.9,22.4,Completed
TRK05975,DR02598,PR00007,CONT05601,Gate 3,Container Truck,11,92.8,37.6,Completed
TRK05976,DR08255,PR00006,CONT03362,Gate 3,Container Truck,18,72.6,32.9,Completed
TRK05977,DR00763,PR00001,CONT05194,Gate 1,Container Truck,17,50.1,14.5,Completed
TRK05978,DR03211,PR00004,CONT08862,Gate 5,Container Truck,7,38.9,15.4,Completed
TRK05979,DR09355,PR00003,CONT05781,Gate 4,Trailer,12,34.1,23.2,Completed
TRK05980,DR05524,PR00006,CONT02760,Gate 1,Container Truck,18,56.3,26.0,Completed
TRK05981,DR09159,PR00007,CONT02980,Gate 4,Container Truck,12,39.6,29.8,Completed
TRK05982,DR06972,PR00005,CONT09991,Gate 5,Trailer,20,75.8,31.7,Completed
