Yard_Record_ID,Date_Record_ID,Port_Record_ID,Yard_ID,Capacity_TEUs,Occupied_TEUs,Available_TEUs,Utilization_Percentage,Inbound_Containers,Outbound_Containers,Long_Stay_Containers
YRD06130,DR07105,PR00001,Yard C,13000,11466,1534,88.2,305,278,66
YRD06131,DR02161,PR00006,Yard E,12500,11950,550,95.6,245,291,85
YRD06132,DR01898,PR00003,Yard A,14000,12838,1162,91.7,202,180,65
YRD06133,DR02361,PR00002,Yard A,14000,13622,378,97.3,274,216,64
YRD06134,DR01676,PR00004,Yard D,11000,7601,3399,69.1,283,280,28
YRD06135,DR07171,PR00005,Yard E,12500,11150,1350,89.2,243,210,62
YRD06136,DR02692,PR00003,Yard C,13000,11167,1833,85.9,248,260,70
YRD06137,DR08039,PR00001,Yard B,12000,8724,3276,72.7,200,244,70
YRD06138,DR04035,PR00007,Yard A,14000,13790,210,98.5,207,282,89
YRD06139,DR09650,PR00001,Yard E,12500,12038,462,96.3,154,194,74
YRD06140,DR01595,PR00007,Yard D,11000,7953,3047,72.3,281,270,63
YRD06141,DR02403,PR00003,Yard D,11000,7370,3630,67.0,243,174,83
YRD06142,DR09284,PR00007,Yard D,11000,7414,3586,67.4,276,315,47
YRD06143,DR06007,PR00007,Yard E,12500,11888,612,95.1,211,184,110
YRD06144,DR06429,PR00003,Yard B,12000,9600,2400,80.0,306,188,69
YRD06145,DR03042,PR00006,Yard B,12000,9636,2364,80.3,289,272,47
YRD06146,DR04775,PR00001,Yard A,14000,13790,210,98.5,258,284,95
YRD06147,DR02295,PR00001,Yard D,11000,7755,3245,70.5,189,301,63
YRD06148,DR05008,PR00002,Yard B,12000,9192,2808,76.6,240,307,42
YRD06149,DR00519,PR00004,Yard A,14000,13076,924,93.4,256,267,145
YRD06150,DR07669,PR00001,Yard B,12000,9336,2664,77.8,275,282,78
YRD06151,DR02071,PR00003,Yard C,13000,10868,2132,83.6,205,163,76
YRD06152,DR08928,PR00007,Yard B,12000,8472,3528,70.6,169,247,83
YRD06153,DR03579,PR00006,Yard B,12000,9684,2316,80.7,266,191,77
YRD06154,DR01296,PR00002,Yard A,14000,13720,280,98.0,259,200,76
YRD06155,DR01334,PR00003,Yard E,12500,11400,1100,91.2,233,137,84
YRD06156,DR08291,PR00001,Yard C,13000,10777,2223,82.9,239,218,45
YRD06157,DR03582,PR00002,Yard D,11000,8129,2871,73.9,276,271,35
YRD06158,DR09864,PR00007,Yard D,11000,7117,3883,64.7,294,244,54
YRD06159,DR01982,PR00007,Yard E,12500,11475,1025,91.8,195,272,96
YRD06160,DR09185,PR00002,Yard B,12000,9048,2952,75.4,241,259,66
YRD06161,DR06383,PR00002,Yard A,14000,13706,294,97.9,272,197,92
YRD06162,DR00635,PR00003,Yard E,12500,10612,1888,84.9,210,158,77
YRD06163,DR03220,PR00003,Yard B,12000,8436,3564,70.3,275,338,45
YRD06164,DR05938,PR00001,Yard C,13000,11765,1235,90.5,236,231,96
YRD06165,DR08973,PR00001,Yard E,12500,11375,1125,91.0,250,226,85
YRD06166,DR08166,PR00003,Yard A,14000,13230,770,94.5,196,289,93
YRD06167,DR06609,PR00002,Yard D,11000,7117,3883,64.7,156,191,81
YRD06168,DR03437,PR00006,Yard E,12500,11550,950,92.4,280,225,78
YRD06169,DR05553,PR00005,Yard B,12000,8616,3384,71.8,205,155,68
YRD06170,DR08426,PR00003,Yard C,13000,10842,2158,83.4,221,197,97
YRD06171,DR08832,PR00003,Yard E,12500,10888,1612,87.1,211,252,77
YRD06172,DR04107,PR00006,Yard C,13000,11206,1794,86.2,301,226,88
YRD06173,DR08078,PR00001,Yard A,14000,13076,924,93.4,261,199,67
YRD06174,DR04793,PR00006,Yard E,12500,11775,725,94.2,329,271,91
YRD06175,DR03134,PR00001,Yard B,12000,8640,3360,72.0,311,254,58
YRD06176,DR04373,PR00007,Yard B,12000,9732,2268,81.1,267,264,71
YRD06177,DR08599,PR00001,Yard C,13000,11362,1638,87.4,190,276,62
YRD06178,DR00078,PR00006,Yard D,11000,7711,3289,70.1,241,248,49
YRD06179,DR02842,PR00001,Yard A,14000,13580,420,97.0,234,159,112
YRD06180,DR08425,PR00006,Yard C,13000,11414,1586,87.8,216,224,59
YRD06181,DR04151,PR00004,Yard E,12500,11538,962,92.3,184,227,59
YRD06182,DR04492,PR00001,Yard B,12000,9528,2472,79.4,237,229,58
YRD06183,DR04241,PR00005,Yard A,14000,13790,210,98.5,312,302,93
YRD06184,DR08793,PR00001,Yard B,12000,9012,2988,75.1,212,195,63
YRD06185,DR01928,PR00003,Yard A,14000,13160,840,94.0,229,264,78
YRD06186,DR00341,PR00002,Yard E,12500,10988,1512,87.9,235,248,49
YRD06187,DR03830,PR00005,Yard E,12500,11650,850,93.2,200,260,91
YRD06188,DR06392,PR00006,Yard C,13000,11479,1521,88.3,256,275,66
YRD06189,DR01440,PR00003,Yard E,12500,11412,1088,91.3,261,191,80
YRD06190,DR09524,PR00005,Yard E,12500,11425,1075,91.4,256,256,97
YRD06191,DR05985,PR00007,Yard C,13000,11310,1690,87.0,235,216,104
YRD06192,DR07349,PR00005,Yard E,12500,11650,850,93.2,274,279,81
YRD06193,DR09951,PR00002,Yard D,11000,7469,3531,67.9,289,332,40
YRD06194,DR02297,PR00003,Yard B,12000,8532,3468,71.1,232,167,63
YRD06195,DR03110,PR00002,Yard B,12000,9456,2544,78.8,280,223,42
YRD06196,DR01776,PR00003,Yard A,14000,13300,700,95.0,203,233,94
YRD06197,DR06797,PR00002,Yard D,11000,7590,3410,69.0,230,286,67
YRD06198,DR02957,PR00006,Yard E,12500,11662,838,93.3,330,228,112
YRD06199,DR06804,PR00004,Yard D,11000,7249,3751,65.9,259,266,32
YRD06200,DR02643,PR00004,Yard C,13000,10907,2093,83.9,200,170,88
YRD06201,DR08728,PR00001,Yard B,12000,9168,2832,76.4,273,290,41
YRD06202,DR05061,PR00001,Yard A,14000,12838,1162,91.7,249,263,100
YRD06203,DR03649,PR00006,Yard B,12000,8664,3336,72.2,174,284,49
YRD06204,DR06111,PR00004,Yard E,12500,11338,1162,90.7,340,266,102
YRD06205,DR08451,PR00007,Yard C,13000,11544,1456,88.8,251,248,84
YRD06206,DR08446,PR00003,Yard C,13000,11960,1040,92.0,301,195,83
YRD06207,DR05341,PR00002,Yard C,13000,11791,1209,90.7,272,265,91
YRD06208,DR02095,PR00005,Yard D,11000,7766,3234,70.6,254,223,56
YRD06209,DR05099,PR00005,Yard B,12000,9276,2724,77.3,327,213,62
YRD06210,DR06583,PR00001,Yard B,12000,8640,3360,72.0,188,301,54
YRD06211,DR03434,PR00005,Yard B,12000,8568,3432,71.4,203,195,62
YRD06212,DR00083,PR00002,Yard C,13000,10608,2392,81.6,101,208,100
YRD06213,DR00120,PR00002,Yard A,14000,13146,854,93.9,200,207,64
YRD06214,DR07078,PR00001,Yard B,12000,8412,3588,70.1,180,164,53
YRD06215,DR09099,PR00004,Yard B,12000,8580,3420,71.5,179,129,29
YRD06216,DR01264,PR00005,Yard C,13000,10777,2223,82.9,228,186,51
YRD06217,DR02416,PR00002,Yard D,11000,7183,3817,65.3,209,271,40
YRD06218,DR02378,PR00006,Yard E,12500,11875,625,95.0,265,220,65
YRD06219,DR01998,PR00005,Yard A,14000,13566,434,96.9,274,202,94
YRD06220,DR09751,PR00003,Yard A,14000,13790,210,98.5,244,277,77
YRD06221,DR03384,PR00001,Yard D,11000,7612,3388,69.2,192,261,63
YRD06222,DR00583,PR00002,Yard B,12000,8904,3096,74.2,265,223,50
YRD06223,DR06171,PR00001,Yard C,13000,11752,1248,90.4,327,287,111
YRD06224,DR00894,PR00007,Yard C,13000,11739,1261,90.3,255,196,79
YRD06225,DR05959,PR00006,Yard B,12000,8520,3480,71.0,238,284,81
YRD06226,DR03702,PR00001,Yard E,12500,11225,1275,89.8,231,216,79
YRD06227,DR09128,PR00003,Yard B,12000,8340,3660,69.5,243,267,54
YRD06228,DR03571,PR00002,Yard D,11000,7414,3586,67.4,297,234,51
YRD06229,DR03944,PR00001,Yard A,14000,13566,434,96.9,152,294,62
YRD06230,DR06123,PR00002,Yard A,14000,13790,210,98.5,253,172,90
YRD06231,DR06812,PR00001,Yard A,14000,13790,210,98.5,252,244,102
YRD06232,DR02301,PR00002,Yard D,11000,7348,3652,66.8,187,245,50
YRD06233,DR08255,PR00002,Yard A,14000,13776,224,98.4,189,222,55
YRD06234,DR00855,PR00003,Yard D,11000,6930,4070,63.0,158,260,40
YRD06235,DR09521,PR00003,Yard D,11000,7150,3850,65.0,317,205,26
YRD06236,DR07247,PR00003,Yard B,12000,9504,2496,79.2,216,150,74
YRD06237,DR01225,PR00003,Yard B,12000,8556,3444,71.3,237,262,72
YRD06238,DR01318,PR00003,Yard C,13000,10829,2171,83.3,252,244,39
YRD06239,DR02949,PR00003,Yard B,12000,9600,2400,80.0,294,246,83
YRD06240,DR02524,PR00007,Yard A,14000,13790,210,98.5,280,279,79
YRD06241,DR02647,PR00001,Yard E,12500,11312,1188,90.5,293,350,85
YRD06242,DR09801,PR00004,Yard C,13000,11661,1339,89.7,257,269,72
YRD06243,DR00402,PR00001,Yard C,13000,11323,1677,87.1,244,178,91
YRD06244,DR03179,PR00003,Yard B,12000,9732,2268,81.1,296,342,55
YRD06245,DR09503,PR00004,Yard D,11000,7062,3938,64.2,227,258,32
YRD06246,DR00520,PR00005,Yard A,14000,13790,210,98.5,297,233,83
YRD06247,DR03596,PR00007,Yard C,13000,12142,858,93.4,272,294,73
YRD06248,DR00801,PR00003,Yard D,11000,7557,3443,68.7,142,196,49
YRD06249,DR06702,PR00002,Yard D,11000,7667,3333,69.7,360,267,50
YRD06250,DR03114,PR00006,Yard A,14000,13790,210,98.5,237,304,124
YRD06251,DR00762,PR00002,Yard A,14000,13636,364,97.4,276,203,86
YRD06252,DR03719,PR00003,Yard A,14000,13790,210,98.5,223,139,113
YRD06253,DR05472,PR00006,Yard E,12500,11438,1062,91.5,143,157,80
YRD06254,DR07199,PR00003,Yard C,13000,11856,1144,91.2,262,307,70
YRD06255,DR04312,PR00004,Yard A,14000,13790,210,98.5,210,288,99
YRD06256,DR04879,PR00001,Yard A,14000,13790,210,98.5,174,130,77
YRD06257,DR05967,PR00001,Yard D,11000,7172,3828,65.2,149,169,35
YRD06258,DR01246,PR00007,Yard E,12500,11525,975,92.2,249,200,70
YRD06259,DR00405,PR00001,Yard E,12500,10962,1538,87.7,288,213,75
YRD06260,DR07840,PR00002,Yard B,12000,8940,3060,74.5,229,274,75
YRD06261,DR06384,PR00003,Yard A,14000,13090,910,93.5,222,283,80
YRD06262,DR07466,PR00003,Yard E,12500,11150,1350,89.2,284,238,103
YRD06263,DR01104,PR00001,Yard D,11000,8404,2596,76.4,210,239,50
YRD06264,DR08406,PR00001,Yard C,13000,11362,1638,87.4,261,245,114
YRD06265,DR00358,PR00003,Yard D,11000,7799,3201,70.9,259,179,70
YRD06266,DR04924,PR00003,Yard E,12500,11825,675,94.6,280,295,104
YRD06267,DR08863,PR00006,Yard A,14000,12908,1092,92.2,223,183,47
YRD06268,DR03510,PR00002,Yard D,11000,6963,4037,63.3,223,141,64
YRD06269,DR00409,PR00007,Yard E,12500,11488,1012,91.9,193,220,103
YRD06270,DR07159,PR00002,Yard C,13000,11830,1170,91.0,304,229,66
YRD06271,DR03642,PR00002,Yard B,12000,9156,2844,76.3,278,200,45
YRD06272,DR07011,PR00007,Yard E,12500,11325,1175,90.6,249,202,86
YRD06273,DR09292,PR00006,Yard A,14000,13790,210,98.5,255,256,100
YRD06274,DR02843,PR00002,Yard B,12000,8556,3444,71.3,235,152,55
YRD06275,DR04455,PR00003,Yard E,12500,11188,1312,89.5,153,259,76
YRD06276,DR00618,PR00006,Yard C,13000,11297,1703,86.9,230,265,69
YRD06277,DR00401,PR00001,Yard A,14000,13538,462,96.7,206,233,85
YRD06278,DR09594,PR00002,Yard E,12500,12312,188,98.5,309,176,99
YRD06279,DR03450,PR00003,Yard A,14000,13482,518,96.3,139,214,111
YRD06280,DR05382,PR00006,Yard B,12000,8952,3048,74.6,163,192,77
YRD06281,DR09456,PR00004,Yard A,14000,13790,210,98.5,280,248,99
YRD06282,DR07464,PR00003,Yard E,12500,11862,638,94.9,202,185,91
YRD06283,DR01001,PR00007,Yard A,14000,13524,476,96.6,276,146,107
YRD06284,DR09000,PR00001,Yard E,12500,11688,812,93.5,314,233,75
YRD06285,DR04768,PR00006,Yard E,12500,11575,925,92.6,245,239,53
YRD06286,DR01262,PR00001,Yard C,13000,11141,1859,85.7,250,257,76
YRD06287,DR03764,PR00005,Yard E,12500,11375,1125,91.0,250,234,82
YRD06288,DR01636,PR00004,Yard E,12500,11425,1075,91.4,261,265,92
YRD06289,DR08464,PR00002,Yard B,12000,8820,3180,73.5,253,279,86
YRD06290,DR04819,PR00004,Yard E,12500,11962,538,95.7,220,350,89
YRD06291,DR04875,PR00006,Yard D,11000,7480,3520,68.0,343,334,28
YRD06292,DR05339,PR00003,Yard C,13000,11674,1326,89.8,223,189,66
YRD06293,DR04795,PR00001,Yard E,12500,12288,212,98.3,207,281,66
YRD06294,DR01294,PR00001,Yard E,12500,11612,888,92.9,201,263,144
YRD06295,DR02481,PR00004,Yard C,13000,11687,1313,89.9,256,212,77
YRD06296,DR00373,PR00005,Yard A,14000,13426,574,95.9,215,230,82
YRD06297,DR02927,PR00003,Yard C,13000,10816,2184,83.2,195,286,60
YRD06298,DR02900,PR00002,Yard A,14000,13790,210,98.5,220,227,99
YRD06299,DR08854,PR00005,Yard B,12000,9084,2916,75.7,319,179,46
YRD06300,DR05902,PR00002,Yard C,13000,11622,1378,89.4,230,170,92
YRD06301,DR01382,PR00001,Yard D,11000,7722,3278,70.2,301,211,51
YRD06302,DR04811,PR00003,Yard D,11000,7997,3003,72.7,263,268,91
YRD06303,DR06248,PR00003,Yard B,12000,8892,3108,74.1,227,301,70
YRD06304,DR05823,PR00007,Yard A,14000,13790,210,98.5,241,240,89
YRD06305,DR07796,PR00004,Yard E,12500,11975,525,95.8,257,204,105
YRD06306,DR09651,PR00002,Yard C,13000,11258,1742,86.6,294,293,49
YRD06307,DR04141,PR00006,Yard A,14000,13762,238,98.3,263,301,103
YRD06308,DR01420,PR00002,Yard B,12000,9156,2844,76.3,299,242,40
YRD06309,DR06258,PR00007,Yard E,12500,11625,875,93.0,216,254,66
YRD06310,DR03137,PR00002,Yard D,11000,7348,3652,66.8,309,276,42
YRD06311,DR05250,PR00007,Yard B,12000,9384,2616,78.2,282,263,51
YRD06312,DR00941,PR00006,Yard C,13000,10621,2379,81.7,288,185,52
YRD06313,DR06814,PR00006,Yard C,13000,11752,1248,90.4,235,266,99
YRD06314,DR02285,PR00001,Yard E,12500,11325,1175,90.6,188,180,97
YRD06315,DR09685,PR00006,Yard C,13000,11544,1456,88.8,240,315,78
YRD06316,DR07950,PR00005,Yard E,12500,11238,1262,89.9,261,254,63
YRD06317,DR02809,PR00002,Yard A,14000,13790,210,98.5,252,195,80
YRD06318,DR09642,PR00003,Yard B,12000,9876,2124,82.3,249,233,61
YRD06319,DR09387,PR00004,Yard A,14000,13678,322,97.7,272,260,70
YRD06320,DR09250,PR00007,Yard B,12000,9048,2952,75.4,240,304,95
YRD06321,DR03378,PR00006,Yard E,12500,11538,962,92.3,73,194,60
YRD06322,DR07288,PR00003,Yard B,12000,9240,2760,77.0,333,270,67
YRD06323,DR02056,PR00004,Yard C,13000,11479,1521,88.3,230,191,92
YRD06324,DR00936,PR00001,Yard A,14000,13468,532,96.2,294,247,96
YRD06325,DR02535,PR00003,Yard C,13000,11986,1014,92.2,250,215,77
YRD06326,DR03202,PR00006,Yard E,12500,11362,1138,90.9,175,350,81
YRD06327,DR04755,PR00004,Yard E,12500,11712,788,93.7,303,143,78
YRD06328,DR09017,PR00006,Yard E,12500,11462,1038,91.7,263,267,42
YRD06329,DR08259,PR00003,Yard A,14000,12852,1148,91.8,162,227,65
YRD06330,DR05743,PR00003,Yard D,11000,7128,3872,64.8,166,253,42
YRD06331,DR05200,PR00005,Yard D,11000,7337,3663,66.7,237,254,55
YRD06332,DR03567,PR00001,Yard D,11000,7810,3190,71.0,239,169,36
YRD06333,DR03697,PR00007,Yard D,11000,7425,3575,67.5,198,152,49
YRD06334,DR03194,PR00007,Yard C,13000,11154,1846,85.8,304,278,85
YRD06335,DR04521,PR00006,Yard D,11000,7425,3575,67.5,323,219,34
YRD06336,DR09296,PR00006,Yard D,11000,6864,4136,62.4,218,268,44
YRD06337,DR03086,PR00003,Yard B,12000,9252,2748,77.1,260,235,55
YRD06338,DR05096,PR00003,Yard E,12500,11888,612,95.1,246,241,87
YRD06339,DR01116,PR00006,Yard A,14000,13664,336,97.6,180,294,93
YRD06340,DR00568,PR00002,Yard C,13000,10946,2054,84.2,216,146,62
YRD06341,DR05366,PR00006,Yard E,12500,10875,1625,87.0,201,261,99
YRD06342,DR01816,PR00002,Yard A,14000,13678,322,97.7,244,250,103
YRD06343,DR04198,PR00006,Yard B,12000,9204,2796,76.7,265,220,69
YRD06344,DR00714,PR00004,Yard A,14000,13020,980,93.0,190,170,86
YRD06345,DR09353,PR00006,Yard C,13000,11427,1573,87.9,234,266,93
YRD06346,DR07725,PR00003,Yard E,12500,11375,1125,91.0,310,209,85
YRD06347,DR00951,PR00004,Yard E,12500,11412,1088,91.3,319,306,75
YRD06348,DR02052,PR00007,Yard C,13000,11557,1443,88.9,333,239,84
YRD06349,DR05821,PR00003,Yard A,14000,13342,658,95.3,216,260,75
YRD06350,DR04904,PR00002,Yard D,11000,7546,3454,68.6,219,218,61
YRD06351,DR04077,PR00001,Yard E,12500,11875,625,95.0,275,240,73
YRD06352,DR05084,PR00004,Yard A,14000,13594,406,97.1,303,223,70
YRD06353,DR07098,PR00004,Yard D,11000,7315,3685,66.5,313,216,51
YRD06354,DR04662,PR00004,Yard D,11000,6732,4268,61.2,181,233,49
YRD06355,DR07282,PR00001,Yard A,14000,13328,672,95.2,199,207,73
YRD06356,DR07840,PR00001,Yard C,13000,11128,1872,85.6,271,328,94
YRD06357,DR01813,PR00006,Yard A,14000,13790,210,98.5,237,181,91
YRD06358,DR05853,PR00005,Yard C,13000,11089,1911,85.3,313,281,72
YRD06359,DR09505,PR00001,Yard A,14000,13216,784,94.4,223,282,105
YRD06360,DR03864,PR00001,Yard B,12000,9180,2820,76.5,217,273,63
YRD06361,DR01057,PR00001,Yard C,13000,11401,1599,87.7,205,260,74
YRD06362,DR08032,PR00006,Yard C,13000,11661,1339,89.7,209,257,67
YRD06363,DR05037,PR00005,Yard E,12500,11800,700,94.4,254,222,62
YRD06364,DR05861,PR00004,Yard C,13000,11206,1794,86.2,185,326,48
YRD06365,DR05430,PR00004,Yard D,11000,7491,3509,68.1,201,250,58
YRD06366,DR02826,PR00006,Yard B,12000,9096,2904,75.8,209,246,89
YRD06367,DR08343,PR00002,Yard B,12000,8856,3144,73.8,246,213,50
YRD06368,DR02667,PR00002,Yard C,13000,11661,1339,89.7,235,206,71
YRD06369,DR00380,PR00003,Yard E,12500,11425,1075,91.4,227,180,79
YRD06370,DR07001,PR00007,Yard E,12500,10988,1512,87.9,208,165,67
YRD06371,DR00937,PR00004,Yard C,13000,12571,429,96.7,279,217,95
YRD06372,DR05608,PR00004,Yard C,13000,11037,1963,84.9,295,257,89
YRD06373,DR09434,PR00006,Yard E,12500,11838,662,94.7,218,266,99
YRD06374,DR04657,PR00001,Yard E,12500,11775,725,94.2,237,295,112
YRD06375,DR02972,PR00003,Yard C,13000,10374,2626,79.8,167,173,54
YRD06376,DR03890,PR00004,Yard A,14000,12964,1036,92.6,178,253,82
YRD06377,DR02378,PR00007,Yard D,11000,7293,3707,66.3,290,219,59
YRD06378,DR09945,PR00001,Yard C,13000,11778,1222,90.6,234,242,133
YRD06379,DR05943,PR00003,Yard E,12500,11325,1175,90.6,243,253,91
YRD06380,DR05115,PR00007,Yard C,13000,11869,1131,91.3,308,255,87
YRD06381,DR04449,PR00005,Yard C,13000,11596,1404,89.2,287,241,97
YRD06382,DR03734,PR00004,Yard E,12500,12012,488,96.1,205,270,118
YRD06383,DR09853,PR00002,Yard C,13000,11388,1612,87.6,231,215,78
YRD06384,DR01688,PR00001,Yard E,12500,12050,450,96.4,253,306,82
YRD06385,DR04248,PR00003,Yard C,13000,10257,2743,78.9,226,183,50
YRD06386,DR03294,PR00002,Yard D,11000,7513,3487,68.3,227,218,70
YRD06387,DR04037,PR00006,Yard C,13000,10998,2002,84.6,262,324,59
YRD06388,DR02367,PR00005,Yard B,12000,9768,2232,81.4,338,258,85
YRD06389,DR08070,PR00006,Yard A,14000,13790,210,98.5,225,258,89
YRD06390,DR07134,PR00001,Yard C,13000,11219,1781,86.3,206,247,55
YRD06391,DR07372,PR00002,Yard D,11000,7700,3300,70.0,303,237,55
YRD06392,DR07608,PR00005,Yard E,12500,12238,262,97.9,172,240,83
YRD06393,DR04842,PR00001,Yard B,12000,9660,2340,80.5,274,201,100
YRD06394,DR03027,PR00001,Yard C,13000,11557,1443,88.9,210,223,86
YRD06395,DR06062,PR00003,Yard B,12000,9240,2760,77.0,294,190,99
YRD06396,DR06089,PR00001,Yard B,12000,9612,2388,80.1,243,237,84
YRD06397,DR07945,PR00001,Yard C,13000,11583,1417,89.1,294,286,77
YRD06398,DR02580,PR00002,Yard D,11000,7469,3531,67.9,252,236,64
YRD06399,DR01421,PR00006,Yard C,13000,11024,1976,84.8,191,288,78
YRD06400,DR01133,PR00001,Yard A,14000,13790,210,98.5,205,250,94
YRD06401,DR01273,PR00004,Yard A,14000,13790,210,98.5,304,296,132
YRD06402,DR07303,PR00004,Yard D,11000,6864,4136,62.4,185,215,27
YRD06403,DR01282,PR00003,Yard A,14000,12978,1022,92.7,200,309,57
YRD06404,DR01077,PR00003,Yard D,11000,7502,3498,68.2,271,307,69
YRD06405,DR07763,PR00001,Yard A,14000,13538,462,96.7,154,165,111
YRD06406,DR03533,PR00001,Yard E,12500,11938,562,95.5,294,221,81
YRD06407,DR00030,PR00003,Yard B,12000,9384,2616,78.2,282,278,82
YRD06408,DR06208,PR00007,Yard B,12000,9432,2568,78.6,225,212,54
YRD06409,DR08611,PR00003,Yard E,12500,11100,1400,88.8,246,240,91
YRD06410,DR04644,PR00003,Yard B,12000,8628,3372,71.9,268,291,95
YRD06411,DR06467,PR00007,Yard E,12500,12312,188,98.5,262,277,105
YRD06412,DR02007,PR00005,Yard C,13000,12324,676,94.8,249,194,80
YRD06413,DR01892,PR00005,Yard C,13000,11063,1937,85.1,289,224,75
YRD06414,DR09592,PR00003,Yard D,11000,7502,3498,68.2,202,265,81
YRD06415,DR04415,PR00006,Yard C,13000,11141,1859,85.7,236,249,64
YRD06416,DR06423,PR00004,Yard E,12500,11900,600,95.2,236,223,115
YRD06417,DR05427,PR00004,Yard A,14000,13790,210,98.5,285,284,89
YRD06418,DR08002,PR00006,Yard E,12500,11350,1150,90.8,345,229,98
YRD06419,DR04271,PR00003,Yard D,11000,7326,3674,66.6,234,195,91
YRD06420,DR00334,PR00007,Yard C,13000,11453,1547,88.1,228,302,89
YRD06421,DR06037,PR00007,Yard E,12500,11325,1175,90.6,228,189,95
YRD06422,DR05412,PR00004,Yard C,13000,11323,1677,87.1,284,284,93
YRD06423,DR04433,PR00002,Yard A,14000,13790,210,98.5,278,210,45
YRD06424,DR09455,PR00005,Yard A,14000,13790,210,98.5,352,242,104
YRD06425,DR08970,PR00002,Yard C,13000,11336,1664,87.2,271,259,76
YRD06426,DR02731,PR00004,Yard E,12500,11900,600,95.2,257,137,58
YRD06427,DR09048,PR00001,Yard A,14000,13706,294,97.9,193,264,85
YRD06428,DR00741,PR00006,Yard C,13000,11193,1807,86.1,235,229,66
YRD06429,DR06098,PR00007,Yard D,11000,7436,3564,67.6,205,177,45
YRD06430,DR01900,PR00001,Yard C,13000,11011,1989,84.7,199,217,100
YRD06431,DR01465,PR00005,Yard B,12000,9264,2736,77.2,199,206,45
YRD06432,DR03204,PR00006,Yard E,12500,11800,700,94.4,298,266,102
YRD06433,DR02895,PR00001,Yard A,14000,13790,210,98.5,260,188,102
YRD06434,DR03406,PR00002,Yard E,12500,11338,1162,90.7,255,190,107
YRD06435,DR02430,PR00003,Yard A,14000,13328,672,95.2,261,285,97
YRD06436,DR01617,PR00006,Yard D,11000,7216,3784,65.6,214,228,63
YRD06437,DR02178,PR00003,Yard E,12500,11238,1262,89.9,251,188,47
YRD06438,DR04029,PR00001,Yard E,12500,11662,838,93.3,257,189,116
YRD06439,DR04356,PR00002,Yard C,13000,11167,1833,85.9,225,269,83
YRD06440,DR07227,PR00003,Yard A,14000,13132,868,93.8,194,190,77
YRD06441,DR09456,PR00001,Yard E,12500,12312,188,98.5,287,217,107
YRD06442,DR07350,PR00004,Yard E,12500,11688,812,93.5,209,147,109
YRD06443,DR00648,PR00001,Yard C,13000,11219,1781,86.3,206,221,33
YRD06444,DR08402,PR00006,Yard B,12000,8616,3384,71.8,192,187,52
YRD06445,DR06664,PR00005,Yard E,12500,10600,1900,84.8,213,227,81
YRD06446,DR01297,PR00006,Yard B,12000,9048,2952,75.4,325,300,75
YRD06447,DR09525,PR00001,Yard B,12000,9444,2556,78.7,203,189,26
YRD06448,DR03650,PR00004,Yard E,12500,12312,188,98.5,280,232,57
YRD06449,DR02769,PR00006,Yard D,11000,7128,3872,64.8,267,214,92
YRD06450,DR02390,PR00003,Yard A,14000,13538,462,96.7,233,296,74
YRD06451,DR09691,PR00001,Yard C,13000,11258,1742,86.6,289,286,106
YRD06452,DR02341,PR00001,Yard E,12500,11250,1250,90.0,309,257,65
YRD06453,DR08368,PR00004,Yard E,12500,11162,1338,89.3,240,219,87
YRD06454,DR06317,PR00003,Yard B,12000,9096,2904,75.8,174,262,59
YRD06455,DR09227,PR00007,Yard D,11000,7678,3322,69.8,286,279,42
YRD06456,DR05824,PR00006,Yard B,12000,9180,2820,76.5,207,162,73
YRD06457,DR09788,PR00005,Yard A,14000,13174,826,94.1,261,225,84
YRD06458,DR03163,PR00007,Yard A,14000,13258,742,94.7,206,298,100
YRD06459,DR04688,PR00005,Yard E,12500,11075,1425,88.6,191,210,65
YRD06460,DR02832,PR00001,Yard E,12500,12025,475,96.2,295,281,68
YRD06461,DR00405,PR00001,Yard E,12500,11888,612,95.1,266,224,78
YRD06462,DR03628,PR00006,Yard E,12500,10975,1525,87.8,301,166,65
YRD06463,DR00934,PR00003,Yard C,13000,11544,1456,88.8,259,206,81
YRD06464,DR07124,PR00007,Yard A,14000,13762,238,98.3,223,183,89
YRD06465,DR08068,PR00001,Yard D,11000,7469,3531,67.9,333,218,55
YRD06466,DR07389,PR00001,Yard C,13000,11505,1495,88.5,307,177,90
YRD06467,DR08059,PR00005,Yard D,11000,7359,3641,66.9,313,157,69
YRD06468,DR10000,PR00006,Yard E,12500,12025,475,96.2,237,271,105
YRD06469,DR09209,PR00006,Yard D,11000,7986,3014,72.6,251,222,58
YRD06470,DR01853,PR00001,Yard A,14000,13762,238,98.3,254,229,93
YRD06471,DR09205,PR00003,Yard A,14000,13356,644,95.4,220,246,86
YRD06472,DR00292,PR00004,Yard D,11000,7656,3344,69.6,247,185,25
YRD06473,DR07308,PR00007,Yard B,12000,9168,2832,76.4,233,276,39
YRD06474,DR02698,PR00002,Yard C,13000,10725,2275,82.5,301,204,82
YRD06475,DR00958,PR00004,Yard A,14000,13790,210,98.5,228,216,114
YRD06476,DR06809,PR00001,Yard D,11000,8107,2893,73.7,300,290,64
YRD06477,DR06991,PR00005,Yard E,12500,11462,1038,91.7,235,164,85
YRD06478,DR04285,PR00001,Yard A,14000,13790,210,98.5,258,205,76
